names,scores,logfoldchanges,pvals,pvals_adj
ESF1,1.6432825,0.2981345,0.10032450176953274,0.5925522644242494
MIB2,1.6424968,0.25536197,0.10048709231370355,0.5933442097638086
SMPD1,1.6411219,0.33518654,0.10077213108230725,0.5946898600360485
TYK2,1.6408272,0.22551773,0.10083329456170148,0.5948821408750722
HMCN1,1.6397469,0.9541076,0.10105781376387683,0.5960377828510435
RANBP3,1.6392558,0.20107105,0.10115999951726487,0.5964714532442921
ZNF675,1.6389612,1.0543379,0.1012213504657622,0.5966641712246883
DUS2,1.6383718,0.1581641,0.10134414127172252,0.5972188438362493
B9D1,1.6381755,0.70410824,0.10138509789353134,0.5972910918641271
POGK,1.6376843,0.16839045,0.10148754712080471,0.5977254685264373
DPYSL2,1.6367023,0.29056472,0.1016926928856261,0.5985949405320763
CENPO,1.6354256,0.4285546,0.10195987581564149,0.5998283932240707
SERAC1,1.6346399,0.92562515,0.10212457361696627,0.600627543165735
MICAL2,1.6344434,0.31534767,0.102165781132858,0.6007001605930244
SELENON,1.6324792,0.19027387,0.10257858446494708,0.6027867467683254
ARRB1,1.631497,0.2266562,0.10278548314404956,0.6037833139881763
TM2D3,1.6313988,0.270525,0.10280619125464095,0.6037833139881763
RPS3,1.6302203,0.10108861,0.1030549474945947,0.6050735337524666
NAA35,1.6298275,0.4432828,0.1031379725220747,0.6053902312674739
SNAI2,1.6293364,0.7005142,0.10324182858738416,0.6057801465185009
GUSB,1.6292381,0.22776219,0.10326260977455756,0.6057801465185009
HMGN3,1.6288453,0.26628634,0.10334576778134512,0.6060971571149386
GLG1,1.6284524,0.177798,0.10342897901700025,0.6064143011999559
REV1,1.6262918,0.3773773,0.10388759322729471,0.6085889010506367
SP3,1.6258007,0.21906096,0.10399204874387881,0.609029404207961
SLAMF7,1.6256043,0.65561855,0.10403385430774358,0.6091028533224683
TRNAU1AP,1.6244258,0.4415181,0.10428496815391693,0.6100582707014128
DPY19L1,1.6242293,0.3680135,0.10432686723017001,0.6101318950628711
ABCA7,1.6230508,0.48382503,0.1045785425400602,0.6112362895539148
MAP2K6,1.622658,0.66088706,0.10466254136495401,0.6112362895539148
CROCC,1.6222651,0.37338856,0.10474659375261186,0.6115555686863572
MCFD2,1.6208901,0.23105387,0.10504119922186662,0.6127364909837526
HINFP,1.6206937,0.3778673,0.10508333935433627,0.6127364909837526
EFEMP1,1.6204973,0.29307875,0.10512549290395794,0.6127364909837526
ZNF160,1.619908,0.38126495,0.10525203408218436,0.613302306099268
PDGFC,1.6195152,0.9120771,0.10533646200191588,0.6136224797391203
FHL3,1.6193187,0.5769157,0.10537869610998855,0.6136480604367228
FBXO11,1.6192205,0.216643,0.1053998182022333,0.6136480604367228
KLF11,1.6189259,0.5473923,0.10546320463576707,0.6137967727804063
ZC3HAV1,1.6188277,0.25430524,0.10548434016697962,0.6137967727804063
UTRN,1.618042,0.55010897,0.10565354542488008,0.6145608938780176
TMCO4,1.6179438,0.31001315,0.10567471121309815,0.6145608938780176
RNF19B,1.6177474,0.38372988,0.10571705288048805,0.6146129438765068
LASP1,1.617551,0.15016776,0.10575940800468506,0.6146129438765068
TSPAN15,1.6173545,0.19633532,0.1058017765883311,0.6146129438765068
ANG,1.6173545,0.17844373,0.1058017765883311,0.6146129438765068
RAB27B,1.6154885,0.1745844,0.10620494992801027,0.616095269732889
PPRC1,1.6152921,0.19988513,0.10624745999533823,0.616170139967392
AKIP1,1.6144081,0.23730657,0.10643892227292873,0.6171085593840496
MARCH2,1.6124439,0.24967606,0.10686537322445765,0.6192360462956185
LAG3,1.6117564,0.3782895,0.10701495052320979,0.6198815301375412
CLDN5,1.6116582,0.8185439,0.1070363322434094,0.6198815301375412
RRP12,1.611069,0.23741533,0.10716469365388066,0.6202797368497975
TMEM250,1.611069,0.2705747,0.10716469365388066,0.6202797368497975
ADPRHL2,1.610676,0.2526054,0.10725033565575672,0.6204303741909172
PIK3CA,1.610676,0.33587253,0.10725033565575672,0.6204303741909172
ZNF592,1.610185,0.20367637,0.10735746438941418,0.6206566039765122
JAK3,1.6100868,0.4196377,0.10737890030361394,0.6206566039765122
TIE1,1.6100868,0.81574106,0.10737890030361394,0.6206566039765122
RP2,1.6098905,0.6336789,0.1074217823021159,0.6207320868507052
SLC27A5,1.609694,0.20163767,0.1074646778629496,0.6207592466746809
BCL2L12,1.6095958,0.31840223,0.1074861307300639,0.6207592466746809
WDFY4,1.6091048,0.7695105,0.10759344594577844,0.6210343826720556
FEZ2,1.6089083,0.49120617,0.10763639578227528,0.6210412829897946
CRELD2,1.6084173,0.21943349,0.1077438297720836,0.6210412829897946
ZNF292,1.607828,0.2980012,0.10787286261563427,0.6212688883458249
GTF3C6,1.6074351,0.2001904,0.10795895245682946,0.6215447405323733
KANSL1,1.6073369,0.21603595,0.10798048341333054,0.6215447405323733
PHB2,1.6069441,0.18046199,0.10806664123401044,0.6216968133346306
PFDN4,1.6062566,0.2288776,0.10821754835034424,0.6223929404156023
TPM1,1.6060601,0.16363272,0.10826069528916649,0.6224690916432905
ARID4A,1.6053727,0.45600104,0.1084118167998142,0.623165853319893
LMBRD2,1.6046852,0.27153143,0.10856310519043516,0.6237194678572476
PHF11,1.604587,0.19033898,0.10858473144709355,0.6237194678572476
CCDC3,1.6043905,1.0476723,0.10862799418576548,0.6237194678572476
RAB32,1.6038013,0.29950336,0.10875786422827427,0.6242929360306952
SUSD3,1.6028192,0.10328081,0.1089745872117336,0.6253645046112554
ACVR2A,1.6022298,0.77618694,0.10910478486494546,0.6257666002146528
PLA2G7,1.6022298,0.6952616,0.10910478486494546,0.6257666002146528
TLR4,1.6019353,0.50987816,0.10916992980612245,0.6259198669316707
CYB561A3,1.6011496,0.22444819,0.10934380003041935,0.6264469732543761
NOL8,1.6008549,0.28339887,0.1094090577827261,0.6266483568215908
IQCN,1.6006585,0.80958503,0.10945258005446025,0.6266774049377923
ERAL1,1.6005603,0.16515298,0.10947434632237019,0.6266774049377923
DMAP1,1.5984979,0.18867032,0.10993222888895227,0.6290295978448196
SPRED2,1.59673,0.47274205,0.1103259030126199,0.6304158099195323
ROBO1,1.59673,0.84426767,0.1103259030126199,0.6304158099195323
LIG3,1.5961407,0.17594968,0.11045737491574964,0.6305226563853003
BRI3,1.5960425,0.18756917,0.11047929892558807,0.6305226563853003
EPHB4,1.595355,0.21641874,0.11063286324508607,0.6312259911138217
REX1BD,1.5946676,0.20878434,0.11078659608334034,0.6315660210864676
GABPB1-AS1,1.5945693,0.5350552,0.11080857168055205,0.6315660210864676
BOP1,1.5943729,0.18602979,0.11085253320062728,0.6315660210864676
THOC1,1.5942748,0.23756771,0.11087451912414494,0.6315660210864676
IFI30,1.5939801,0.82707626,0.11094049755254137,0.6317213943494572
LRRC8A,1.5933908,0.35911176,0.11107254739905448,0.6321750072638556
HIST1H1C,1.5928998,0.09762064,0.11118268369151585,0.6326288623168974
COMMD2,1.5921141,0.22737797,0.11135908103771032,0.6334593912869371
HECTD1,1.5919176,0.15952186,0.11140321486718202,0.6334897357925665
CCR5,1.5918194,0.70240855,0.11142528695765283,0.6334897357925665
TNPO1,1.591623,0.15215768,0.11146944149169769,0.6335677103244663
IRF8,1.5909355,0.42275053,0.11162409110272373,0.6342735004674015
UGGT1,1.5905427,0.22437653,0.1117125382868526,0.6345553033009386
MZB1,1.5904444,0.23587358,0.11173465871999326,0.6345553033009386
DNM3OS,1.5891677,0.8285478,0.11202253891975528,0.636016673506761
TDRD7,1.588873,0.3597081,0.11208905581961431,0.6362207820642084
LSM5,1.5868106,0.19169208,0.11255554671203995,0.638346362197384
CPSF1,1.5853374,0.19454405,0.11288969055777137,0.6396707281493457
TMEM54,1.5852392,0.19453824,0.1129119945815651,0.6396707281493457
ARRB2,1.5850428,0.23519287,0.11295661304779245,0.6397493725106809
LARGE2,1.5848464,0.38844225,0.11300124540770963,0.6398280527519229
SLC25A51,1.5842571,0.75321025,0.11313522587563662,0.6402219916485159
ASAP1,1.5839624,0.17317908,0.11320226303155621,0.6402219916485159
LDHA,1.5838642,0.0939408,0.11322461570376606,0.6402219916485159
LINC00342,1.5838642,0.6321136,0.11322461570376606,0.6402219916485159
SCAMP3,1.5834714,0.10905141,0.11331406116912947,0.6405062393827788
PPP3R1,1.5828822,0.4685907,0.11344833373252368,0.6409646086614408
KLHL9,1.582391,0.19116491,0.11356032324829987,0.6414232206486061
IRF2BP1,1.5820965,0.21897502,0.11362755874162096,0.6416288680542862
OSMR,1.5811143,0.46006614,0.113851903508657,0.642626265277143
EGLN3,1.5810161,1.0246755,0.11387435715535886,0.642626265277143
GRINA,1.5809178,0.13392688,0.11389681428881426,0.642626265277143
LENG1,1.5803286,0.24471618,0.11403163032956097,0.6432125619727593
DAP,1.5801322,0.14732043,0.11407659691856142,0.6432918689414624
FJX1,1.5799358,0.41142392,0.11412157746626682,0.6433712116421662
KIAA1671,1.5796411,0.25223982,0.11418907446607764,0.6435774156341565
AC116407.1,1.5784626,1.0769845,0.11445937676987909,0.6447516828385016
ZNF865,1.5780697,0.8195094,0.11454958935630309,0.6450852686315186
ATF6B,1.5778733,0.21190912,0.11459471662715943,0.6451174095636282
FPR1,1.5769894,0.9472268,0.11479796249183415,0.6457850787310907
CHMP7,1.5757127,0.26628694,0.11509204042177348,0.6472169316861492
EMP2,1.5750252,0.18907681,0.11525063532979332,0.6477587975894411
SEPSECS,1.573552,0.42017066,0.11559106028199163,0.6491938285778127
PRCC,1.5731591,0.17172827,0.11568197365696745,0.6495291609646939
FPGS,1.572177,0.19055301,0.11590950302752294,0.6502804301926853
UBL3,1.5717841,0.19921686,0.11600061320331176,0.6506162121298116
JOSD1,1.5714896,0.18838869,0.11606898276472385,0.6507768116692245
TNFRSF1B,1.5713913,0.3278118,0.11609177965445522,0.6507768116692245
NCF2,1.5708021,0.8565896,0.11622863489269807,0.651368553219337
PTPN9,1.5706056,0.40355775,0.11627428146552432,0.6514275561115849
MEPCE,1.5698199,0.21110067,0.11645700862612146,0.6514275561115849
TBC1D2B,1.5698199,0.20189278,0.11645700862612146,0.6514275561115849
SEPT4,1.5694271,0.85254294,0.11654845676415766,0.6514275561115849
BBX,1.5693289,0.22717962,0.11657132761026147,0.6514275561115849
CD79B,1.5692307,1.2792547,0.11659420198164855,0.6514275561115849
RTKN,1.5691324,0.19337022,0.11661707987864187,0.6514275561115849
AMN1,1.5690342,0.41907007,0.11663996130156395,0.6514275561115849
NAP1L4,1.568936,0.1610402,0.11666284625073743,0.6514275561115849
C11orf68,1.5688378,0.27321124,0.11668573472648507,0.6514275561115849
THNSL2,1.5687397,0.19268699,0.11670862672912945,0.6514275561115849
CMSS1,1.5687397,0.17141132,0.11670862672912945,0.6514275561115849
LCP2,1.5682485,0.26181656,0.11682313965709401,0.6518919112125348
LZIC,1.567954,0.4230171,0.11689188975727861,0.652100721899758
NDUFB5,1.5677575,0.1659112,0.11693774080586272,0.652181708770961
GPX8,1.566579,1.1114717,0.1172131437449753,0.6534955914050877
TNFAIP8L1,1.5664808,0.7573324,0.11723611695525116,0.6534955914050877
D2HGDH,1.5655968,0.17498508,0.11744303494494708,0.6544267210233844
LACTB,1.5654986,0.4781514,0.11746604351606438,0.6544267210233844
PAK2,1.5646147,0.18617406,0.11767327989825212,0.6554058463479313
SCP2,1.5634362,0.18724003,0.11795004124987388,0.6565488450625615
ZMYND19,1.5633379,0.1946962,0.11797312772816278,0.6565488450625615
ZNF225,1.562454,0.9283194,0.11818106559341952,0.657483153224063
SERPINE2,1.5623559,0.74801373,0.11820418753552628,0.657483153224063
TBX19,1.5621594,1.1186059,0.11825044206451055,0.6575647077560038
LSR,1.5608827,0.15108651,0.11855144262504495,0.6588864424025863
SPPL2A,1.560097,0.18555072,0.11873697214360672,0.6595653424598426
UBAP1,1.5593113,0.23678707,0.1189227292165157,0.6601506300430813
ZNF165,1.559213,0.31947964,0.11894596485872748,0.6601506300430813
PITX1,1.5591148,0.1778625,0.11896920405936379,0.6601506300430813
PVT1,1.5584273,0.18974964,0.119131978126647,0.6607015701380311
CEBPD,1.5584273,0.17636004,0.119131978126647,0.6607015701380311
LCLAT1,1.5580345,0.22723238,0.1192250702141079,0.6609477810529255
PAQR6,1.5579363,0.32205215,0.11924835214085283,0.6609477810529255
ZNF701,1.5578381,0.53379565,0.11927163763019065,0.6609477810529255
UTP11,1.5571506,0.25301453,0.11943473583507894,0.661147497784929
CAAP1,1.5571506,0.3332373,0.11943473583507894,0.661147497784929
CYC1,1.5559721,0.13729225,0.11971473924643293,0.6619465421744799
PNRC1,1.5552846,0.1788729,0.11987831187269116,0.6623698389482862
FIBIN,1.5542042,0.67886466,0.12013570816605851,0.6631706463273489
LPCAT2,1.554106,0.40862322,0.12015912927124595,0.6631706463273489
PINX1-1,1.554106,0.650719,0.12015912927124595,0.6631706463273489
EIF2AK1,1.5540078,0.16104671,0.12018255395151149,0.6631706463273489
TFE3,1.5529275,0.2433675,0.12044046148101992,0.664195025170882
MINPP1,1.5528293,0.3046602,0.1204639290871567,0.664195025170882
RAB5IF,1.5528293,0.123618916,0.1204639290871567,0.664195025170882
CSRNP2,1.5523382,0.24586008,0.12058132081272616,0.6643143492313611
LDB2,1.5519453,1.3624779,0.1206752986462093,0.6646561698920879
SLC25A25,1.5513561,0.26440585,0.1208163728660464,0.6651179358237056
LYPLA2,1.5510614,0.1875502,0.12088695835596609,0.6651179358237056
PMAIP1,1.5510614,0.23159087,0.12088695835596609,0.6651179358237056
FBXO3,1.550865,0.21848488,0.12093403327361622,0.6651548188027239
GYS1,1.5507668,0.18935406,0.12095757611070962,0.6651548188027239
PCM1,1.5503739,0.1536598,0.12105178332165036,0.66532131451197
ZNF12,1.5499811,0.30759484,0.12114604792801008,0.6654879497423071
SMAGP,1.5492936,0.17185315,0.1213111491582571,0.6662190655883807
PYDC1,1.5478204,0.22310795,0.12166553011796678,0.6677665914425077
MAP3K13,1.5477222,0.18371712,0.12168918426738885,0.6677665914425077
CRB3,1.5472312,0.20589371,0.12180750895814095,0.6680636341119225
MRPS35,1.5472312,0.1888018,0.12180750895814095,0.6680636341119225
CPM,1.5468383,0.6860074,0.1219022334622132,0.6684070303694694
B4GALT2,1.545758,0.23234953,0.12216302280100995,0.6696605627021914
PTPRK,1.5449723,0.3840252,0.12235296151634771,0.670525155608547
CDK5RAP2,1.5447758,0.22066145,0.12240048223607887,0.6706090121773481
AC004687.1,1.543892,0.5647431,0.12261450397693446,0.6714281204356521
RPL23,1.5433027,0.0370004,0.12275734749311142,0.6719787487731456
MBTPS1,1.5432045,0.13357393,0.12278116737939367,0.6719787487731456
PSME4,1.5428116,0.18754035,0.12287648303212223,0.6719787487731456
RGS2,1.5417314,0.64672226,0.12313889910445104,0.6728834460383418
SLC39A4,1.5415349,0.15372075,0.12318665810285281,0.672967743242199
CAMSAP2,1.5408474,0.1773887,0.12335392851272871,0.673704714789802
CCDC61,1.5404545,0.23940495,0.12344959119431491,0.674050312465496
RGS14,1.54016,0.20584953,0.12352137620727748,0.6742653879827625
POLM,1.539767,0.28684065,0.12361714024318657,0.6746112105458011
ARL5B,1.5391778,0.26912293,0.12376089494956091,0.6752186808598062
FASTKD2,1.5385885,0.26469883,0.12390478009973367,0.675826544286126
CDC42EP3,1.5381957,0.6794482,0.12400077603571678,0.6759958492423805
PHF14,1.5379993,0.24239141,0.12404879576206196,0.6760805538076873
SP6,1.5371153,0.3918323,0.1242650641153069,0.6767276411554154
C16orf58,1.5363296,0.22455062,0.12445754948987686,0.6775985966733709
AP1M1,1.5347582,0.18495613,0.1248432178616306,0.679296677001343
PSPH,1.5346601,0.42136016,0.12486735304156521,0.679296677001343
SUPT16H,1.5340707,0.14483134,0.12501224052971038,0.6798147322512198
TMEM168,1.5338744,0.43605566,0.1250605654746767,0.6798147322512198
E2F4,1.5331869,0.18438469,0.1252298174743394,0.6803793842106238
SENP5,1.5331869,0.2904111,0.1252298174743394,0.6803793842106238
JMJD6,1.5329905,0.16174963,0.12527820796815492,0.6804185583781996
NET1,1.5328922,0.1543188,0.12530240867990963,0.6804185583781996
SLC9A8,1.5316155,0.19882695,0.12561734961966983,0.6814176478977868
PTPRM,1.5307316,0.23710366,0.12583574674014136,0.6822467394241475
CD44,1.5294548,0.14863817,0.12615173134009441,0.6834258553130466
CADM4,1.5287673,0.38206145,0.12632213267650202,0.6834996206065665
FBXO33,1.5285709,0.40979972,0.12637085167969303,0.6834996206065665
SEMA6C,1.5278834,0.38749918,0.12654148341839214,0.6837429309135014
NRP2,1.5275888,0.37476563,0.12661466619549822,0.6837429309135014
AGPAT3,1.5275888,0.14039592,0.12661466619549822,0.6837429309135014
FAM129B,1.5273924,0.17493187,0.1266634730162112,0.6837429309135014
FKBPL,1.5271959,0.40570116,0.12671229448196702,0.6837429309135014
MREG,1.5271959,0.274528,0.12671229448196702,0.6837429309135014
MSRB2,1.5270977,0.18203789,0.1267367107075205,0.6837429309135014
RAB29,1.5269014,0.19466165,0.12678555414554712,0.6837429309135014
RNF26,1.5268031,0.31688568,0.1268099813586477,0.6837429309135014
POLD4,1.5267049,0.20016934,0.12683441223489136,0.6837429309135014
TUSC8,1.5264102,1.2143975,0.12690772684561732,0.6839610115392748
GREM1,1.5255263,0.6917147,0.12712786858911987,0.6847474651608144
C1orf109,1.524446,0.3359077,0.12739733413707313,0.6857119505376364
PUM1,1.5238568,0.19112268,0.1275445025222912,0.6862359021210479
LRFN4,1.5236603,0.40900472,0.12759358802769558,0.6862359021210479
RAB3IL1,1.5232675,0.5462197,0.1276918031190226,0.6865867192248349
NLRX1,1.5216961,0.6218986,0.12808525159154713,0.6881689278849927
PYGB,1.5216961,0.14917603,0.12808525159154713,0.6881689278849927
MTOR,1.5209104,0.27650434,0.1282823289722114,0.6886944532441599
KRTCAP2,1.5205176,0.19713293,0.1283809560186186,0.6890009322106013
NUAK1,1.5202229,0.15143038,0.12845496497559736,0.6890880518046607
MDFIC,1.5200264,0.41941276,0.1285043227002518,0.6891752055354395
ZNF506,1.5186515,1.6513257,0.12885023960215652,0.6903188898530981
EIF4H,1.5178658,0.1544755,0.12904823098864038,0.69102389498265
PDE4A,1.5171783,0.8311887,0.12922166725464487,0.6914189671563441
PCSK7,1.5171783,0.22467543,0.12922166725464487,0.6914189671563441
DNAJC15,1.5167855,0.16316423,0.1293208549483639,0.69177185168215
CERK,1.5157051,0.21091653,0.12959392600437883,0.6930544645054318
SOD3,1.5152141,0.61778015,0.12971819712407434,0.6931847381105221
DPT,1.5147231,1.0895206,0.1298425607434339,0.6936712164563227
TRAF1,1.5137409,0.9364325,0.13009156563648805,0.6942886787584263
NKIRAS2,1.5137409,0.19423445,0.13009156563648805,0.6942886787584263
CD151,1.5133481,0.15338513,0.13019127130639616,0.6945077833553485
TBCEL,1.5132499,0.78305554,0.13021620698781455,0.6945077833553485
CTSO,1.5130534,0.2693639,0.1302660894695532,0.6945077833553485
C12orf45,1.5120713,0.40768862,0.13051572433693195,0.6954824081794424
TTC30B,1.5116785,0.492839,0.13061568214424257,0.6955234275541112
FBXO31,1.5115802,0.18348232,0.1306406808731913,0.6955234275541112
ZNF615,1.5110892,0.821542,0.13076573019615356,0.6955234275541112
SND1,1.510991,0.1471238,0.13079075119855824,0.6955234275541112
B9D2,1.510991,0.4649882,0.13079075119855824,0.6955234275541112
ZNF646,1.5097142,0.2217661,0.13111636225524917,0.6970768745800143
AVPI1,1.5093213,0.3343601,0.13121667663104664,0.6974320498974986
SYNE1,1.5089285,0.71408474,0.13131705050424716,0.6977426182209243
RDX,1.5088303,0.20519938,0.13134215327133572,0.6977426182209243
DHX38,1.5084375,0.17330344,0.13144260154411713,0.698098062908715
C2orf81,1.508241,0.600203,0.1314928480074912,0.6981867700071228
GAN,1.5080446,0.41215372,0.1315431093588168,0.6982755108886541
CCDC71L,1.5068661,0.6275318,0.13184499025212865,0.6995211896782578
TAX1BP1,1.5061786,0.18340637,0.13202133520534584,0.7000552038850126
GPATCH2,1.5061786,0.20163639,0.13202133520534584,0.7000552038850126
NCS1,1.5060804,0.31815502,0.13204654225293358,0.7000552038850126
MNDA,1.5057857,0.5542446,0.13212218576960286,0.7000995862037968
ZNF76,1.5057857,0.13579531,0.13212218576960286,0.7000995862037968
RAB11FIP2,1.5053929,0.3559946,0.1322230960091206,0.7000995981515737
SYF2,1.5053929,0.17605627,0.1322230960091206,0.7000995981515737
SOX17,1.5053929,2.1110191,0.1322230960091206,0.7000995981515737
ZFC3H1,1.5048037,0.14202341,0.132374573302665,0.7006789004183229
SSPN,1.5043125,0.68120193,0.13250090702939693,0.7009467040203339
NFKBIA,1.5042143,0.15539308,0.13252618497648794,0.7009467040203339
ATN1,1.5039197,0.16519238,0.13260204122679298,0.7010360391400734
KIN,1.502643,0.394578,0.1329311402493753,0.7024190792461278
TMEM120B,1.5024465,0.21129575,0.13298182694466126,0.7024641865599336
ZFYVE1,1.5023483,0.20649953,0.13300717590240696,0.7024641865599336
CCL4,1.5019555,0.6288897,0.13310860914124747,0.7028215602906963
CAV2,1.5013663,0.93688893,0.13326087125688296,0.7033583757102625
IBTK,1.5011698,0.2459352,0.13331165524055855,0.7033583757102625
RAB1A,1.5011698,0.1611752,0.13331165524055855,0.7033583757102625
ZNF687,1.5004823,0.17215298,0.1334895171407388,0.7040296937094764
GPN2,1.5002859,0.20617619,0.13354036853872456,0.7040296937094764
PROCR,1.4998931,0.7450114,0.13364211630027914,0.7042093692845595
LIMK1,1.4996966,0.47682056,0.13369301266875616,0.704210987808851
NSL1,1.4995984,0.19424032,0.13371846647599317,0.704210987808851
SRPK2,1.4990091,0.18803328,0.13387126806070854,0.7045250501682901
PML,1.4990091,0.21255942,0.13387126806070854,0.7045250501682901
IFT81,1.4988127,0.5830405,0.1339222319263205,0.7045710976464693
C5AR1,1.4987144,0.38828945,0.13394771948626305,0.7045710976464693
TSPYL2,1.4983217,0.61327714,0.13404970724742662,0.7049294104719398
TENT5A,1.497143,0.42210865,0.13435603090288928,0.7060051570847609
FOXN3,1.4969467,0.3469402,0.13440713742542623,0.7060954463333724
MAST4,1.4965538,0.41101697,0.1345093955610669,0.7062322458960795
ISM1,1.4964556,1.813531,0.13453496949062915,0.7062322458960795
TMEM201,1.4959645,0.5738556,0.13466289552764085,0.7065536928983179
NNT-AS1,1.4957681,0.30208042,0.1347140922631115,0.7065536928983179
RAB12,1.4957681,0.47950438,0.1347140922631115,0.7065536928983179
CD59,1.4955717,0.15281232,0.13476530404262999,0.7065536928983179
OLFML2B,1.4954735,0.50145644,0.134790915574671,0.7065536928983179
NAPSA,1.4953753,1.1598475,0.13481653086864048,0.7065536928983179
RPAP2,1.4951788,0.56719637,0.13486777274358688,0.7065536928983179
SUSD4,1.494786,0.19574896,0.13497030165005952,0.7069128984761799
PILRA,1.4945896,0.41923517,0.1350215886864713,0.707003609288104
ARHGAP15,1.4939021,1.1180478,0.13520121191724696,0.7077661028283647
DNAJC19,1.4926254,0.15539125,0.1355352876821487,0.7089800145303451
ZNRF3,1.4924289,0.59171283,0.1355867404985422,0.7090709589790596
CMYA5,1.4909557,0.3464225,0.13597311764127917,0.7107344225478616
CDYL,1.4907593,0.178603,0.13602469876238862,0.7108255285062407
GLDN,1.4889915,2.1789906,0.136489608924819,0.7126349117578423
ORMDL1,1.4888933,0.23957574,0.13651547318009646,0.7126349117578423
ACOT9,1.4885005,0.3413212,0.13661896802756388,0.7126349117578423
RPL37,1.4884022,0.051650774,0.13664485119753766,0.7126349117578423
REC8,1.487813,0.47689995,0.13680022968884503,0.7128658984919665
CHST12,1.4877148,0.24608909,0.13682613935213828,0.7128658984919665
N4BP1,1.4867326,0.19088003,0.13708544426361735,0.714038147373106
CLEC11A,1.4856523,0.20310523,0.1373711173078552,0.7151681930079286
AC110285.2,1.485063,0.53052896,0.13752713235169234,0.7157678505863205
PDE7A,1.4848666,0.19521275,0.13757916771627926,0.7157678505863205
EXPH5,1.4847684,0.75828546,0.13760519109055414,0.7157678505863205
VEZF1,1.4845719,0.18561645,0.13765724922457837,0.7157678505863205
NEXN,1.4843755,1.6969253,0.13770932254125096,0.7157678505863205
SESN3,1.4842774,0.9096101,0.1377353648938362,0.7157678505863205
DAPK3,1.4842774,0.22286367,0.1377353648938362,0.7157678505863205
HSPA12B,1.4841791,1.126437,0.13776141104299028,0.7157678505863205
HDHD3,1.4833934,0.21804382,0.13796991694896416,0.7164934758921507
PPP1R26,1.4830005,0.15891469,0.13807426107519247,0.7168564904013609
PSMD14,1.4825095,0.14434616,0.13820477674638765,0.7171763209173055
MVP,1.4816256,0.16440995,0.13843994450614275,0.7181742500531492
ENTPD6,1.481331,0.17109519,0.13851840223347134,0.718266573016311
HSPA13,1.4811345,0.28254968,0.13857072641263418,0.7183589289047492
ARL2BP,1.4800543,0.17257392,0.138858781607741,0.7194072696036513
CTTN,1.4798578,0.112007946,0.1389112047918264,0.7194072696036513
MAN1A2,1.4796613,0.24080081,0.13896364321646948,0.719499818384974
ZSCAN26,1.4794649,0.348974,0.13901609688407734,0.7195492403915421
SAP30,1.4790721,0.18088888,0.1391210499578127,0.7197776618995558
TTC27,1.4787774,0.39537564,0.13919980479379132,0.7199630550976015
LY86,1.4771079,0.78793055,0.1396467307221061,0.7219590296199494
TMEM273,1.4761257,0.9138798,0.13991014373705457,0.7231412296357222
CCNB1,1.4756347,0.14920251,0.14004199353399027,0.7236430122682407
FOCAD,1.4751436,0.61287993,0.1401739389071874,0.7239357789929822
TCN2,1.4751436,0.48678917,0.1401739389071874,0.7239357789929822
MFNG,1.4749472,0.4651479,0.14022674382620706,0.7239357789929822
ZNF518A,1.4747508,0.28105542,0.14027956404581488,0.7239357789929822
DLG1,1.4745543,0.15621223,0.14033239956840574,0.7239357789929822
FAM78A,1.474358,0.6039232,0.14038525039637414,0.7239357789929822
SGSM3,1.474358,0.25209543,0.14038525039637414,0.7239357789929822
SHKBP1,1.4742597,0.2007232,0.14041168155062309,0.7239357789929822
CENPL,1.4742597,0.61140853,0.14041168155062309,0.7239357789929822
SLC20A1,1.4737686,0.14170666,0.14054389473648154,0.7242586345741835
BET1L,1.472983,0.16018243,0.14075563494375415,0.7246321508086319
ARAP3,1.4727865,1.1826113,0.14080860830088404,0.7246827655202648
CTNNBIP1,1.4723936,0.21600905,0.14091460099824993,0.7249126310374626
FAM160B2,1.469742,0.1555575,0.1416316567403046,0.7280615715961224
EPHA2,1.4694473,1.0661833,0.1417115023370018,0.7281123696969527
TTL,1.4692509,0.1997427,0.14176475194362967,0.7282062060598983
OGFOD3,1.4689562,0.18796003,0.14184465517276904,0.7283939766533369
BTN2A2,1.468858,0.3867223,0.14187129726879158,0.7283939766533369
VAPA,1.4680723,0.12775171,0.14208457243338032,0.7289495416880399
LMBRD1,1.4676795,0.17804605,0.14219130231086924,0.7290095307305086
RNF146,1.467483,0.25123596,0.14224469033173445,0.7290095307305086
SMIM25,1.4673848,0.9014903,0.14227139011373718,0.7290095307305086
ADRM1,1.4673848,0.18863364,0.14227139011373718,0.7290095307305086
MOXD1,1.4671885,1.8388951,0.1423248012223678,0.7291037195772492
DHX8,1.466992,0.15184733,0.14237822772581202,0.7291979409165973
PXDC1,1.4665992,0.31148005,0.14248512692664186,0.7295659118944954
IBA57,1.4663045,0.48033616,0.142565341756313,0.729797103619257
FAAP24,1.465126,0.8667514,0.14288654777879248,0.730816996360544
FMNL2,1.4650278,0.53161955,0.14291333999732947,0.730816996360544
IGHA2,1.4645367,0.28189254,0.1430473589243696,0.731185591515675
ZNF618,1.4640456,0.34299502,0.1431814742691482,0.7316489302120114
ST3GAL5,1.4639474,0.6390708,0.1432083089114891,0.7316489302120114
MAN1B1,1.4637511,0.18758063,0.14326198977192375,0.7317011364839399
