names,scores,logfoldchanges,pvals,pvals_adj
RPL8,8.934003,0.4477681,4.108679704165602e-19,1.3574295136905213e-16
DEGS2,8.879744,0.8211882,6.701446910104426e-19,2.1459063997986697e-16
PFKFB3,8.796431,1.2338315,1.4123676210905636e-18,4.454093888693786e-16
THY1,8.794447,1.3204414,1.4375417892911168e-18,4.465820119747061e-16
GFRA1,8.791997,1.038325,1.4692517630783345e-18,4.497206793634185e-16
SPAG6,8.769593,1.714275,1.7931314248562415e-18,5.409019924196784e-16
SLC9A3R2,8.758741,1.0227551,1.974425921712012e-18,5.870814447787688e-16
RPS14,8.671694,0.34724757,4.257378024803539e-18,1.2307370306702897e-15
HSPG2,8.6670265,1.2263865,4.435506656445116e-18,1.264666240373269e-15
LMCD1,8.659326,1.5537636,4.745636742356961e-18,1.3348065291272673e-15
AGR2,8.613118,0.79831284,7.109971086448484e-18,1.9731591759111833e-15
GALNT6,8.554425,0.6048936,1.184571358274586e-17,3.2441668751483202e-15
FSTL1,8.528755,1.2720796,1.4793134611107232e-17,3.9987571921504664e-15
SREBF1,8.490482,0.9572435,2.057817068166888e-17,5.491205699593026e-15
COL4A2,8.452909,1.3146036,2.8413207480633044e-17,7.392406256273702e-15
COL4A1,8.448359,1.3721957,2.954264957412842e-17,7.591366768344556e-15
MRC2,8.439724,1.4447926,3.1808784597936766e-17,8.07400051977385e-15
AC105999.2,8.415804,1.2581496,3.902108025374704e-17,9.510046055108756e-15
S100A10,8.414987,0.9614919,3.929393488706414e-17,9.510046055108756e-15
TUBA1B,8.403318,0.46729937,4.3403644624392937e-17,1.03839478070358e-14
IGFBP7,8.37473,0.8930298,5.535045944112747e-17,1.2944544525928396e-14
FBN2,8.324789,1.47134,8.447902561202331e-17,1.9537182656540593e-14
IFITM2,8.285583,0.6156586,1.1753205509441655e-16,2.659034994277376e-14
SNX22,8.275432,1.4619025,1.2799154035967073e-16,2.86453324843676e-14
MORF4L2,8.266446,0.52297705,1.3801097652716622e-16,3.035603264894576e-14
THBS1,8.26598,1.0745715,1.385520852142715e-16,3.035603264894576e-14
KRT18,8.239375,0.38013813,1.7311182157917798e-16,3.7532806816135523e-14
ANTXR1,8.20962,1.4208401,2.2188815415079213e-16,4.761216536592358e-14
CD151,8.117907,0.6662277,4.742950725103117e-16,1.0073446570642478e-13
ACTA2,8.113939,1.242709,4.900477915499172e-16,1.0302883569010078e-13
COL11A1,8.108221,1.5721097,5.136610317381146e-16,1.0691340714597117e-13
MT1E,8.102387,0.7900935,5.389115338724252e-16,1.110584620398085e-13
MAGED2,8.091302,0.5699406,5.903029503129986e-16,1.2045652556681131e-13
RPL34,8.083251,0.42710903,6.306279070424066e-16,1.274358180308801e-13
CALD1,8.0815,1.2267672,6.397470010072009e-16,1.280355199900373e-13
SFRP2,8.078466,1.01053,6.558622149560439e-16,1.3001062992471522e-13
PTMS,8.072983,0.47465336,6.860149108925407e-16,1.3470485240865416e-13
PCOLCE,8.060147,1.258925,7.62027301542398e-16,1.4823211452620067e-13
NUAK1,8.046962,1.3340564,8.487478798498852e-16,1.6357257751106955e-13
BMI1,8.029693,0.8942309,9.771751020906006e-16,1.8659561995333726e-13
MFGE8,7.9994707,1.2588078,1.2495514142137643e-15,2.3643784668586626e-13
C16orf45,7.9936366,1.268242,1.310156994811293e-15,2.4567214135137164e-13
CPNE7,7.9788175,0.8874039,1.4774188155073964e-15,2.745624573747406e-13
CLU,7.928176,0.72080505,2.2238784902905876e-15,4.0250266866876775e-13
TCEAL4,7.8657494,0.50540036,3.668940838269655e-15,6.526951675875607e-13
COL10A1,7.845563,1.4692672,4.31015551645677e-15,7.602676010129763e-13
PTK7,7.8100905,1.3445021,5.714686750458356e-15,9.995419329751279e-13
HES4,7.7887373,0.90638995,6.768218140604417e-15,1.1453145721832546e-12
SULF1,7.7711177,1.1517,7.779650745138398e-15,1.3058520210428274e-12
MMP2,7.7664504,0.9943564,8.071617426719629e-15,1.3440211609579389e-12
SH3BGRL,7.764467,1.0593512,8.198944507011672e-15,1.3543875473725473e-12
BMP1,7.751748,1.7450963,9.063608601262566e-15,1.485432672651016e-12
TUBA1C,7.746497,0.74915653,9.446208201397345e-15,1.5360420117490964e-12
TNFRSF12A,7.7349453,1.3197443,1.0344750511769222e-14,1.6562741319381894e-12
COL8A1,7.6960893,1.5711389,1.4029387903429271e-14,2.2121793925907337e-12
SQSTM1,7.5698357,0.41752252,3.736962107681516e-14,5.8045618887524685e-12
SELENOM,7.539731,0.64905304,4.709417466555735e-14,7.220395546211325e-12
HTRA3,7.539498,1.1914116,4.7178523795749985e-14,7.220395546211325e-12
BST2,7.530513,0.5681181,5.0541394170655624e-14,7.678602761080483e-12
COMP,7.5044923,1.1793189,6.166722578021019e-14,9.168154552780676e-12
TPM1,7.4705367,1.0499086,7.986838238776118e-14,1.1789932702261427e-11
ID3,7.4601517,1.3300506,8.642289875279573e-14,1.2667649398878101e-11
SUSD3,7.4064765,1.2087053,1.2969917558266503e-13,1.877993759914612e-11
VIM,7.4062433,0.7182361,1.299275014066033e-13,1.877993759914612e-11
RPS28,7.3962083,0.27823955,1.4012819974571257e-13,2.001202720929873e-11
OAF,7.3959746,1.3135989,1.4037455426912724e-13,2.001202720929873e-11
EMILIN1,7.3591022,1.0049906,1.8515103859537955e-13,2.6038741333271826e-11
IFITM3,7.3511677,0.45163852,1.9648264003014134e-13,2.7446910534143366e-11
CTGF,7.339616,1.1135684,2.1420767211896312e-13,2.9723456583227324e-11
PLP2,7.336232,0.85012794,2.1969099387374806e-13,3.0282439380716504e-11
PDGFRB,7.3243303,1.3749465,2.400949282298394e-13,3.287720944852551e-11
VCAN,7.310211,1.1705244,2.6672273081300146e-13,3.628475110550204e-11
CTSD,7.30146,0.45397502,2.846620141553987e-13,3.847373482227577e-11
TUBB4B,7.299593,0.62709695,2.886397304579273e-13,3.875966032097612e-11
MCL1,7.2323823,0.6563108,4.745942121252164e-13,6.252027804540667e-11
Z82214.2,7.229115,1.4166214,4.861515287213776e-13,6.36399869107343e-11
CTHRC1,7.2174463,1.0903984,5.297282095473741e-13,6.848299971129842e-11
LRP1,7.169839,1.0257846,7.508604554522037e-13,9.647166370235906e-11
SAMD11,7.1668053,1.2806573,7.676818176998981e-13,9.802778744543362e-11
AQP3,7.147202,0.6810822,8.856449472379806e-13,1.1200523148170062e-10
NOTCH3,7.146852,0.95925814,8.879054095551361e-13,1.1200523148170062e-10
MAP4,7.1437016,0.8627411,9.085060493399697e-13,1.1391352356001282e-10
NEURL1,7.097844,0.9429263,1.2671793723909575e-12,1.5793455962242748e-10
RNASE1,7.0917764,0.97985584,1.3240117717730864e-12,1.6403560129574416e-10
EPPK1,7.064472,1.1915269,1.6122760430062582e-12,1.985675358528536e-10
ITGA5,7.0585213,1.1711222,1.6828374862330678e-12,2.060387025791475e-10
INPP5J,7.049186,0.92147565,1.7996687558935064e-12,2.1905441804191488e-10
CD248,7.0342507,1.4857647,2.0033458036802743e-12,2.4242813696396063e-10
HSPB1,6.994461,0.28570008,2.6628047165475262e-12,3.203677304637006e-10
EVL,6.991194,0.49746305,2.72556747241286e-12,3.260342607517314e-10
CYC1,6.983376,0.6154743,2.8816981201267933e-12,3.427409409846804e-10
BRINP3,6.9636564,1.4803777,3.3155317762449362e-12,3.8988405870487064e-10
PRKACB,6.9449863,0.95820373,3.784963496370539e-12,4.42585562996946e-10
CAVIN1,6.933318,1.0849924,4.1108256803730115e-12,4.780040542529825e-10
ASPN,6.9283004,2.067857,4.259260334202003e-12,4.92512469978225e-10
IP6K2,6.9103312,0.69670326,4.83523963846129e-12,5.547931369506371e-10
RPL7,6.9098644,0.35186896,4.851174734554432e-12,5.547931369506371e-10
HINT1,6.9043803,0.49135673,5.042311975305223e-12,5.735009915519285e-10
PLVAP,6.88116,1.3407434,5.9367226252652924e-12,6.715594821862597e-10
RMND1,6.863657,1.083578,6.7119692100642416e-12,7.510910061197695e-10
PSMB4,6.8515215,0.45203647,7.306850395361917e-12,8.089616177077817e-10
PHLDB1,6.8515215,1.0876275,7.306850395361917e-12,8.089616177077817e-10
PPDPF,6.841487,0.43133807,7.83754342219405e-12,8.631250200505131e-10
FAP,6.8279514,1.473931,8.613581137273746e-12,9.435951462695567e-10
TIMP2,6.822117,0.75857717,8.97085268285223e-12,9.775881033554256e-10
AGL,6.819783,1.0871259,9.117791465533355e-12,9.884255810604751e-10
UQCRC1,6.805081,0.55921257,1.009923944769925e-11,1.0779772813559599e-09
HMGN2,6.8011136,0.46979278,1.0381343960582825e-11,1.1024351693651579e-09
MXRA5,6.7888618,0.83265924,1.1302167038566014e-11,1.1941284504604722e-09
DCN,6.7841945,0.8298963,1.1673609149883257e-11,1.2271439436650007e-09
PAQR4,6.781277,1.2058388,1.1911805088933964e-11,1.245891010658651e-09
PHGR1,6.771476,1.0041943,1.2747540402913605e-11,1.3266365297312188e-09
NNMT,6.760507,0.9826873,1.3750944121050425e-11,1.4239410494305648e-09
RPS3,6.75654,0.35348317,1.4132601522756646e-11,1.4562176638349347e-09
RPL35,6.6829114,0.26992208,2.3424089244666257e-11,2.355309147528906e-09
PLOD1,6.6752105,1.0117422,2.468777621503322e-11,2.4586190150224945e-09
MYEOV,6.672293,1.9829285,2.518367104585023e-11,2.4960615673729843e-09
RPLP0,6.6692595,0.2743939,2.5709743509352787e-11,2.5361260730031703e-09
PTTG1,6.660508,0.8913448,2.728826400101938e-11,2.6791411647038557e-09
N4BP3,6.657941,0.9617818,2.776902635764068e-11,2.7135423221029724e-09
RARRES2,6.6433554,0.95596653,3.0662146379972955e-11,2.9546384942257276e-09
ENO1,6.6385713,0.5674711,3.1673829647914495e-11,3.0380603239248495e-09
TUBA1A,6.613017,0.77054846,3.7656477821397345e-11,3.595329951259469e-09
ISLR,6.5977316,0.9440897,4.174967578401727e-11,3.967934939582354e-09
LOXL2,6.591197,1.8556725,4.3629441359289436e-11,4.127741783873865e-09
PYCARD,6.5844293,0.6323214,4.566359892173514e-11,4.281270936743222e-09
S100A11,6.5497737,0.41829157,5.762430615226788e-11,5.378440844185218e-09
ALDOA,6.545573,0.88724244,5.926765290762361e-11,5.5071291411574905e-09
POLR2L,6.5332046,0.48434258,6.437715159578748e-11,5.952115076620869e-09
CNN2,6.532621,0.922188,6.462851961738811e-11,5.952115076620869e-09
TGFBI,6.5062504,1.1481396,7.70498567449373e-11,7.0648269528155286e-09
NEAT1,6.5025163,0.41763532,7.89874724127539e-11,7.210724784206402e-09
CREB3L1,6.500066,1.6269648,8.028484202835215e-11,7.297155903834593e-09
ECE1,6.4676275,0.8622036,9.955360012437047e-11,9.009167969515857e-09
TMEM258,6.46576,0.64796156,1.0079064883744349e-10,9.081630151093285e-09
RHOC,6.455492,0.447333,1.078677806213444e-10,9.643307561350518e-09
MXRA7,6.4553757,1.1460878,1.0795093022939707e-10,9.643307561350518e-09
NKAIN1,6.444407,1.2946985,1.1605323589925097e-10,1.0278859795774509e-08
NID1,6.4298215,1.6401553,1.2775396722775583e-10,1.1219709172483162e-08
ATP8A2,6.4264374,1.217996,1.306290740694971e-10,1.1424006502867699e-08
FBLN2,6.407418,1.136314,1.4800480076814715e-10,1.2889422272754037e-08
RPL28,6.3908486,0.21219414,1.6496772723384276e-10,1.4195046492877086e-08
TSPAN4,6.3901486,0.88576543,1.6572481492116516e-10,1.4195046492877086e-08
RALY,6.3853645,0.53475034,1.7098987831308584e-10,1.4585997242658066e-08
ENSA,6.384081,0.5378055,1.724300406398246e-10,1.4648811697458405e-08
CCNO,6.3654113,1.2833769,1.9476727949459378e-10,1.6479212013823068e-08
CRIP1,6.361327,0.36333266,2.0001787152948967e-10,1.685494727941214e-08
IFI27,6.345108,0.47121063,2.222695538342853e-10,1.8579592343400862e-08
SPARCL1,6.3322725,1.027577,2.41576234402397e-10,2.0112670971405965e-08
SELENOW,6.3200207,0.458947,2.6152840578134576e-10,2.1609643057113597e-08
OAZ1,6.3196707,0.26861623,2.6212149364604385e-10,2.1609643057113597e-08
LAGE3,6.318854,0.66641426,2.635104782991118e-10,2.1609643057113597e-08
SPON2,6.318737,1.2232579,2.6370949055956826e-10,2.1609643057113597e-08
TNRC18,6.309052,0.7485117,2.807494073065167e-10,2.2915757504618975e-08
CD99,6.2994843,0.686202,2.9863808050141356e-10,2.428067581076727e-08
MT1X,6.29575,0.89461005,3.059168875572054e-10,2.4775696877881995e-08
TPRN,6.280931,0.8713052,3.365513318702009e-10,2.7151083029249463e-08
RUNX1,6.2777805,1.091609,3.4344013187195363e-10,2.745007734930875e-08
TGFB1,6.2777805,1.3047222,3.4344013187195363e-10,2.745007734930875e-08
RPL13,6.2774305,0.21125929,3.442139996237909e-10,2.745007734930875e-08
TGFB1I1,6.2726464,1.4160362,3.5496236496312524e-10,2.8199185741765224e-08
CD63,6.2595778,0.29665852,3.8602140617575176e-10,3.034212531502983e-08
SERINC2,6.2393913,0.57764673,4.3927732075870056e-10,3.437262464011877e-08
CAPS,6.2358904,0.76763266,4.492150037010286e-10,3.501858085031165e-08
SULF2,6.223522,1.0882459,4.861167512017851e-10,3.775385843102223e-08
RACK1,6.221188,0.275858,4.934037243110756e-10,3.817734244539304e-08
UNC5B,6.215004,1.2664901,5.132336332890893e-10,3.956461053066335e-08
FANCC,6.198785,1.2538466,5.690080693996397e-10,4.370233932281956e-08
RPL14,6.1805816,0.33246085,6.386579276008433e-10,4.887141950398512e-08
CDH11,6.1769648,1.1274927,6.534573388330093e-10,4.982073644860899e-08
NTHL1,6.17183,0.780396,6.750388543669922e-10,5.1278316477352464e-08
TUFT1,6.166113,0.91132474,6.998915012178841e-10,5.297287893217832e-08
ADAMTS2,6.1350746,1.5092897,8.511925641808027e-10,6.395928530996112e-08
LAMA4,6.1235228,1.4394882,9.152878682744478e-10,6.852806363404444e-08
PDLIM7,6.1138377,0.9385917,9.726312611581352e-10,7.256038376252841e-08
DNAJC1,6.1099873,0.868731,9.963909735042015e-10,7.406743472327303e-08
KCNK15,6.1090536,0.89132756,1.0022355921344761e-09,7.423676731205332e-08
MKI67,6.1054363,0.88763833,1.025200889298702e-09,7.566855074419568e-08
RPS20,6.1025195,0.32102728,1.0440943168195911e-09,7.679073890559353e-08
VWA1,6.100302,0.65320647,1.058679962898141e-09,7.758931249211938e-08
EDF1,6.097852,0.35666057,1.0750321091770205e-09,7.851129235231757e-08
GJA1,6.0965686,1.4550252,1.083695536696787e-09,7.88672688839403e-08
RACGAP1,6.0866504,0.8140152,1.1529748285634375e-09,8.332645167263677e-08
HNRNPAB,6.080816,0.5033053,1.1957248159207572e-09,8.611701148295723e-08
RIMS4,6.076732,0.99459773,1.2265652165403523e-09,8.80335462657617e-08
CD59,6.0693808,0.54336476,1.2840435180644555e-09,9.184220544671332e-08
LAMB2,6.057012,0.55661035,1.3867309930524082e-09,9.884732496367405e-08
PLXNB1,6.0435934,0.74669594,1.5071908266653796e-09,1.0706713264919185e-07
MARVELD1,6.0330915,0.89971936,1.6085206971808477e-09,1.1387669996980328e-07
CACYBP,6.0260906,0.4978864,1.6797305356301832e-09,1.185149537918869e-07
COL5A3,6.008121,1.7735326,1.876856679942177e-09,1.3197599640647457e-07
PRRX1,6.0054374,1.1873329,1.908168809433029e-09,1.3372601211966014e-07
COL8A2,5.9957523,1.5647699,2.025453814851943e-09,1.4062693551213958e-07
ENG,5.995636,0.92196536,2.0269088427809107e-09,1.4062693551213958e-07
FSCN1,5.985484,1.3006148,2.1574714157986435e-09,1.4918807325060785e-07
RAPGEF1,5.980817,0.8590814,2.220215568388008e-09,1.5301843324645033e-07
SPHK1,5.963547,1.4059993,2.4681992267381935e-09,1.689904562675288e-07
TCIM,5.9572463,0.7557591,2.5652345378824414e-09,1.750583333491316e-07
PRSS23,5.954679,1.1588153,2.6058238383115425e-09,1.7724711559024982e-07
CLDN4,5.9507117,0.57079303,2.6697858655388207e-09,1.8041858118612018e-07
EFEMP2,5.913956,1.1823322,3.3398690808807277e-09,2.249709872150533e-07
FLT1,5.908122,1.6326917,3.4603003419707735e-09,2.3233126231541833e-07
RPLP2,5.905905,0.27229518,3.507163954895761e-09,2.3472061272411692e-07
ITGAV,5.8949366,0.87894344,3.74825663127303e-09,2.5005196642088737e-07
PTPRM,5.893186,1.2128384,3.788192473271954e-09,2.519087480469088e-07
KIF22,5.8847847,0.5903316,3.985722203912785e-09,2.6420006991159463e-07
ITGB1,5.877667,0.5164394,4.160888287613544e-09,2.7493564704250256e-07
CARHSP1,5.861798,0.7432042,4.578823099108047e-09,3.0159374678745215e-07
RPS3A,5.8567805,0.32868272,4.71926581017599e-09,3.0888930368868884e-07
MAZ,5.847679,0.41419452,4.984795490989906e-09,3.252461860484762e-07
CHRD,5.8468623,0.69736004,5.009323697361785e-09,3.258251982402756e-07
CRIP2,5.844295,0.39004248,5.087179310550837e-09,3.298584117439412e-07
TSPAN15,5.8389277,0.8166558,5.253791496591082e-09,3.37507457438416e-07
ARL6IP4,5.835777,0.45688877,5.354045667284452e-09,3.4288955851956483e-07
SERPINF1,5.8186245,0.7364518,5.933392717539635e-09,3.7651718299655473e-07
PHYHD1,5.8145404,1.3329251,6.080072948086618e-09,3.834867828529541e-07
STIP1,5.8103395,0.65723574,6.234622175874339e-09,3.9204660413488966e-07
TP53I11,5.789803,0.711178,7.046900122145388e-09,4.417896962118497e-07
LOX,5.788753,1.9083654,7.091092630049265e-09,4.4322523123677296e-07
SLC7A2,5.7874694,0.77369225,7.145471804209436e-09,4.452869764455545e-07
LAMB1,5.783852,1.116487,7.300913199352667e-09,4.535226959497458e-07
HNRNPA0,5.7808185,0.55838835,7.433814625623078e-09,4.591318030199369e-07
RPL11,5.763782,0.2923359,8.224951586673059e-09,5.03512183308862e-07
CDK2AP2,5.761915,0.8705243,8.316473581462573e-09,5.076219387817068e-07
ITGA11,5.7322774,1.6943243,9.90911209954886e-09,6.01306878250758e-07
EGFL7,5.7270265,0.82223356,1.0220625670943662e-08,6.184072753343646e-07
PDE4DIP,5.6906204,0.7919394,1.2657844709372754e-08,7.636532747272015e-07
RPS26,5.688637,0.24213934,1.2805736285613553e-08,7.703427602565332e-07
RPS21,5.6781354,0.2502714,1.3617097499017961e-08,8.167903958056479e-07
PSD3,5.675918,0.91511583,1.3794660877520875e-08,8.250634238641365e-07
ACAT1,5.6739345,0.72636336,1.3955438492590234e-08,8.322879564033613e-07
EIF1B,5.66565,0.7347278,1.4646822477033837e-08,8.710256086770921e-07
TIMP3,5.663783,0.8170098,1.4807160709682318e-08,8.780519743912471e-07
COL15A1,5.6409125,0.9777628,1.6915107456314192e-08,9.973684039538913e-07
FAU,5.633795,0.27976096,1.7628661804920633e-08,1.0335858219932902e-06
ICOSLG,5.627027,1.2713224,1.8334182508509992e-08,1.0719316705958622e-06
PIAS3,5.622243,1.0652633,1.8849374642957563e-08,1.0958963235154154e-06
SERPING1,5.6146584,0.6274536,1.9695074532049812e-08,1.141875435404136e-06
C1S,5.5803533,0.77605486,2.400307735195808e-08,1.3877779222323763e-06
CTSK,5.5684514,0.75346065,2.570135427747796e-08,1.4736859171664638e-06
UBP1,5.554099,0.75036633,2.7904738695058623e-08,1.5956297560410717e-06
ARMT1,5.551415,0.8103117,2.8336618174362048e-08,1.615885947071703e-06
DDIT4,5.5290117,1.047441,3.220399949756755e-08,1.8264142930309837e-06
NBL1,5.5209603,0.6398433,3.371518554250893e-08,1.9069235648961435e-06
ZFC3H1,5.512209,0.718051,3.543578465564118e-08,1.993406545466258e-06
CISH,5.511042,0.6152965,3.567153601101302e-08,2.001259704941307e-06
MDK,5.5094085,0.45458025,3.60041451443993e-08,2.010421341284693e-06
PYDC1,5.5092916,0.9994107,3.60280176947819e-08,2.010421341284693e-06
SRRM2,5.506958,0.49500978,3.650870524231796e-08,2.0317973019080376e-06
SCAP,5.4979734,0.68419784,3.8418093487514015e-08,2.1266866964072254e-06
LY6E,5.489339,0.3083402,4.034414333474406e-08,2.227381961191944e-06
PLEC,5.4864216,0.56355184,4.101574882706777e-08,2.2584703600174304e-06
EPS8L2,5.4823375,0.69267136,4.1974237484745205e-08,2.2991085440260067e-06
C11orf96,5.479887,1.3333342,4.255971765365306e-08,2.314418668150334e-06
LRRC15,5.4797707,1.1714615,4.2587794268356784e-08,2.314418668150334e-06
ZFAS1,5.4770865,0.5027054,4.323853540158065e-08,2.343663739188801e-06
SLC38A2,5.4745197,0.61389655,4.386999825710999e-08,2.371714659022045e-06
PEG10,5.447332,1.0933748,5.113097391972303e-08,2.7570986817749094e-06
TSC22D1,5.444765,0.6349821,5.187384861694851e-08,2.789928385305339e-06
PMEPA1,5.429596,0.82340324,5.6481815385898774e-08,3.0299291377373635e-06
INHBA,5.4271455,1.3492045,5.726246356279213e-08,3.0639098113006566e-06
IRF7,5.424228,0.68433034,5.820544420997392e-08,3.106379784067685e-06
MICAL2,5.418394,1.3769269,6.013675593353423e-08,3.201244086958009e-06
PYGL,5.4179273,1.2971948,6.02939153888577e-08,3.20142233393797e-06
BIK,5.4174604,0.6965389,6.045147276685676e-08,3.201620748522536e-06
CDCP1,5.411743,0.9962367,6.241422218244655e-08,3.297181777932595e-06
SLC39A4,5.4111595,0.7061445,6.261793978195312e-08,3.2995691104343603e-06
ITGA1,5.3849053,1.527326,7.24827574571792e-08,3.800141344367073e-06
SMTN,5.376854,0.9926033,7.579853493818036e-08,3.963996749254487e-06
LRRC32,5.3752203,1.3858618,7.648900366187422e-08,3.9900805068126565e-06
EHD2,5.374637,1.2035089,7.673707275934965e-08,3.993013581032759e-06
MCF2L,5.353167,0.83164704,8.642799930161937e-08,4.486065779211734e-06
IL20,5.34955,0.75237006,8.817330113243044e-08,4.565271367588077e-06
PLAU,5.348033,0.9743708,8.891531398309373e-08,4.592266365370007e-06
VPS28,5.3459325,0.4757254,8.995270446350235e-08,4.634345521542916e-06
RAP1B,5.3346143,0.5642546,9.574797391292315e-08,4.896556090967033e-06
PGK1,5.325046,0.538484,1.0092755190133736e-07,5.148789375672636e-06
NME3,5.319795,0.47013605,1.0388420422439315e-07,5.286664613023274e-06
GSN,5.3178115,0.7060808,1.0502283620781094e-07,5.318601734378047e-06
COX7A2,5.3118606,0.3324809,1.0851167497284218e-07,5.481946608943537e-06
PRELID1,5.3080096,0.42343423,1.1082864960874438e-07,5.571950514387453e-06
TNK2,5.299725,0.73245394,1.1597709970600778e-07,5.816740610315292e-06
PTPRG,5.298442,1.3654286,1.1679517421264293e-07,5.843689317456611e-06
ARRDC3,5.2795386,0.75196224,1.2950954659735299e-07,6.464296649585863e-06
CCDC85B,5.2759213,0.68016833,1.3209067914149615e-07,6.5700161853899235e-06
SCX,5.275688,0.8430026,1.322589017814153e-07,6.5700161853899235e-06
UBC,5.2740545,0.18792765,1.334422768253205e-07,6.6130179758148115e-06
YPEL3,5.2695036,0.52152824,1.367930830070823e-07,6.746946041965428e-06
A2M,5.26717,0.705096,1.3854287201511616e-07,6.817095361992028e-06
SIL1,5.2637863,0.60653144,1.41118574788847e-07,6.9274575840921255e-06
PFKP,5.2592354,0.92549217,1.4465557989438453e-07,7.0843793880511045e-06
ADGRA2,5.2377653,1.6992896,1.6253250858232708e-07,7.904092601945224e-06
UACA,5.234498,1.2158501,1.6543370132709117e-07,8.02642671193957e-06
SIGIRR,5.223763,0.5750581,1.753230174060164e-07,8.486449498346107e-06
ABCC5,5.223296,0.5020657,1.7576570393048885e-07,8.488137729951729e-06
MCAM,5.2217793,1.5798756,1.7721191087584213e-07,8.538168317059672e-06
CARD19,5.2155952,0.74982953,1.832279472009059e-07,8.80763624258581e-06
SERPINE1,5.1921415,1.5960052,2.0788895870162534e-07,9.97004789496689e-06
PLAT,5.189808,1.2668586,2.1051131475407944e-07,1.0072603460440021e-05
FGD3,5.186307,0.8642659,2.1450487895642678e-07,1.0240148051832723e-05
TCF3,5.180006,0.74982476,2.2187853642901918e-07,1.0567917293440743e-05
MRPL55,5.1769724,0.5270408,2.2551559208215383e-07,1.0716624505931391e-05
