names,scores,logfoldchanges,pvals,pvals_adj
AC097532.2,0.03992818,0.24933058,0.9681503862156112,1.0
AL512604.3,0.03992818,0.5917628,0.9681503862156112,1.0
PLA2G5,0.03992818,0.3472488,0.9681503862156112,1.0
AC010649.1,0.03992818,0.022950545,0.9681503862156112,1.0
ANKRD20A4,0.03992818,0.13797222,0.9681503862156112,1.0
AP000550.1,0.03992818,-0.03826185,0.9681503862156112,1.0
TPBGL,0.03992818,-0.14447592,0.9681503862156112,1.0
CACNA1C-AS2,0.03992818,0.63589215,0.9681503862156112,1.0
KHDC1L,0.03992818,0.5244468,0.9681503862156112,1.0
AL449043.1,0.03992818,0.324985,0.9681503862156112,1.0
CPEB1-AS1,0.03992818,0.61886376,0.9681503862156112,1.0
AL133351.1,0.03992818,0.79144084,0.9681503862156112,1.0
CCDC85A,0.03992818,-0.032228578,0.9681503862156112,1.0
GSG1L,0.03992818,0.65798986,0.9681503862156112,1.0
LINC01506,0.039848797,-0.304549,0.9682136719855516,1.0
ZNF300,0.039848797,0.20786919,0.9682136719855516,1.0
AC004801.4,0.03976942,-0.1453041,0.9682769579556781,1.0
LINC02428,0.03976942,0.23778814,0.9682769579556781,1.0
GRID2IP,0.03976942,-0.28768998,0.9682769579556781,1.0
SPART-AS1,0.03976942,0.16007918,0.9682769579556781,1.0
FAM240A,0.03976942,0.04542244,0.9682769579556781,1.0
MYH7,0.03976942,0.36732012,0.9682769579556781,1.0
LINC02539,0.03976942,0.06955341,0.9682769579556781,1.0
RAET1E,0.03976942,-0.5463563,0.9682769579556781,1.0
AC004223.2,0.03976942,-0.33288145,0.9682769579556781,1.0
OGFRP1,0.03976942,0.20123778,0.9682769579556781,1.0
CDX1,0.03976942,0.6634205,0.9682769579556781,1.0
ERAS,0.03976942,0.21964343,0.9682769579556781,1.0
SMCO3,0.03976942,0.08464144,0.9682769579556781,1.0
AL354696.2,0.039690036,-0.3107421,0.9683402441255923,1.0
KIF3C,0.039610658,0.33090708,0.968403530494896,1.0
WASIR2,0.03953128,0.17784826,0.9684668170631913,1.0
AP005205.2,0.03953128,0.13967568,0.9684668170631913,1.0
ASPHD1,0.039451897,0.44238338,0.9685301038300798,1.0
KCTD21-AS1,0.039293136,-0.14751314,0.9686566779580441,1.0
SRF,0.03897562,0.07522458,0.968909828579573,1.0
DRP2,0.038896237,-0.29076037,0.9689731167254658,1.0
SLC2A3,0.038896237,0.10724844,0.9689731167254658,1.0
AL662844.4,0.038816858,0.48687387,0.9690364050667667,1.0
STRIP2,0.038658097,0.6544924,0.9691629823339992,1.0
AC244090.1,0.03841996,0.028069424,0.9693528496904527,1.0
SPTAN1,0.038340576,-0.0047346316,0.9694161391958388,1.0
CHST12,0.037705537,0.19823967,0.9699224621398154,1.0
RASGEF1A,0.037705537,0.47571135,0.9699224621398154,1.0
TINAGL1,0.036514834,0.19961412,0.9708718501769515,1.0
EML3,0.036514834,0.044266928,0.9708718501769515,1.0
COPS7A,0.036276694,0.007200314,0.9710617327808303,1.0
HS2ST1,0.03524475,0.19673285,0.9718845762151906,1.0
EME1,0.035085995,0.4119699,0.9720111701910051,1.0
HDDC3,0.034689095,-0.0013341575,0.9723276582086582,1.0
NOSTRIN,0.034689095,0.25264668,0.9723276582086582,1.0
AC034236.2,0.03429219,0.13732697,0.9726441505837844,1.0
ECSCR,0.034133434,0.11542543,0.9727707487427728,1.0
TLNRD1,0.03373653,0.06779126,0.9730872471347007,1.0
DOCK7,0.03373653,0.25465342,0.9730872471347007,1.0
PTPN11,0.03349839,0.0030957572,0.9732771482072633,1.0
AQP9,0.033419013,0.39122513,0.9733404489019613,1.0
ATF7IP2,0.033260252,0.40778843,0.9734670507947324,1.0
P3H4,0.03318087,0.017932324,0.9735303519920088,1.0
PIR,0.03294273,0.08500018,0.9737202565826195,1.0
TCEANC,0.03294273,0.25241604,0.9737202565826195,1.0
MIR503HG,0.032863352,0.22454588,0.9737835584444222,1.0
AC114271.1,0.03214893,0.5614716,0.9743532825839288,1.0
HAUS2,0.03206955,0.18570174,0.9744165860791558,1.0
MIGA1,0.03199017,0.25637487,0.9744798897355337,1.0
RETREG3,0.031910792,-0.0023714816,0.9745431935526639,1.0
MYCT1,0.03167265,0.13376643,0.9747331059645841,1.0
MFSD13A,0.03167265,0.2528666,0.9747331059645841,1.0
RFX5,0.03159327,-0.037596006,0.974796410420739,1.0
SECISBP2L,0.03127575,0.17861642,0.9750496298289728,1.0
ATG7,0.03087885,0.01579888,0.9753661576225097,1.0
PRSS16,0.030640708,0.088903554,0.9755560761639,1.0
DLAT,0.03056133,0.13099203,0.9756193826528504,1.0
PCSK5,0.03040257,0.70677686,0.9757459960910904,1.0
SH2D4A,0.029767528,0.10883555,0.9762524559234528,1.0
NPIPB5,0.029608767,0.67760956,0.976379072385452,1.0
PIAS1,0.029450009,0.11746951,0.9765056894426376,1.0
SAMSN1,0.029450009,0.27449074,0.9765056894426376,1.0
ARNT2,0.029450009,0.08617277,0.9765056894426376,1.0
SNCA,0.028973728,0.6051324,0.9768855441534273,1.0
AP000692.2,0.028497446,0.31405085,0.9772654041061037,1.0
RRAD,0.027544886,0.51482284,0.9780251393927238,1.0
DTX3L,0.027386125,-0.00481028,0.9781517638971572,1.0
AP001160.2,0.027227366,0.27152008,0.9782783889521329,1.0
HOTAIRM1,0.026671706,0.25595254,0.9787215809340258,1.0
SPINT1,0.026671706,-0.00038956766,0.9787215809340258,1.0
ZNF846,0.026036665,0.26640293,0.9792280940910775,1.0
AC129926.1,0.025798524,0.21982253,0.9794180386950974,1.0
LRP2BP,0.025798524,0.16211057,0.9794180386950974,1.0
BCKDHA,0.025560385,0.1689253,0.979607984466077,1.0
PAXIP1-AS2,0.025481004,1.0095856,0.979671299980534,1.0
CYP17A1-AS1,0.025481004,0.11760779,0.979671299980534,1.0
TTC39C,0.025322244,0.05057325,0.9797979313932517,1.0
NOV,0.025163485,0.3337431,0.9799245633150493,1.0
HLF,0.025163485,0.21401088,0.9799245633150493,1.0
FOLH1,0.025004724,0.5919562,0.9800511957427372,1.0
TRIM73,0.024845963,0.35116923,0.9801778286731256,1.0
MAFF,0.024845963,0.049559318,0.9801778286731256,1.0
AL035587.1,0.024687203,0.5815869,0.9803044621030249,1.0
MOXD1,0.024449063,0.2262534,0.9804944131774788,1.0
HAGHL,0.024449063,0.008380619,0.9804944131774788,1.0
PARD3-AS1,0.024210922,0.061414223,0.9806843653578889,1.0
LSAMP,0.024210922,0.44702482,0.9806843653578889,1.0
GPER1,0.024052164,0.4626524,0.9808110007539328,1.0
RLN2,0.023893403,0.50906986,0.9809376366335381,1.0
DNAH8,0.023734642,1.0016901,0.9810642729935145,1.0
SCRN2,0.023734642,-0.01486207,0.9810642729935145,1.0
AC135048.3,0.023734642,0.18307962,0.9810642729935145,1.0
AL589765.7,0.023575883,0.75279385,0.9811909098306725,1.0
SMIM7,0.023575883,-0.049908772,0.9811909098306725,1.0
BX255923.2,0.023575883,0.90700424,0.9811909098306725,1.0
AC021092.1,0.023417123,0.9229123,0.9813175471418216,1.0
EAF1-AS1,0.023258362,0.9526949,0.9814441849237718,1.0
SLC22A18AS,0.022940842,0.7062658,0.9816974618873152,1.0
MALL,0.022940842,0.12597968,0.9816974618873152,1.0
NRN1L,0.022782082,0.605063,0.981824101062528,1.0
AC097059.1,0.022782082,0.61723995,0.981824101062528,1.0
RAD9B,0.022623321,0.24589205,0.9819507406957811,1.0
IL34,0.022464562,0.066512614,0.9820773807838844,1.0
ZNF660,0.022464562,0.7493344,0.9820773807838844,1.0
AL354707.1,0.022385182,0.63143593,0.9821407009975078,1.0
SSUH2,0.022305802,0.01803108,0.9822040213236474,1.0
DNAI1,0.022305802,0.3592675,0.9822040213236474,1.0
KEL,0.022305802,0.5025388,0.9822040213236474,1.0
BHLHE40-AS1,0.022305802,0.5801023,0.9822040213236474,1.0
AC025165.2,0.022305802,0.5265271,0.9822040213236474,1.0
AL356740.1,0.02214704,0.1718833,0.9823306623118798,1.0
TRIM29,0.02214704,0.06815508,0.9823306623118798,1.0
KCNG3,0.02198828,0.20930754,0.9824573037453913,1.0
MTMR11,0.02198828,0.18962279,0.9824573037453913,1.0
SH3D19,0.021829521,0.17300506,0.9825839456209915,1.0
RNFT1-DT,0.021829521,0.3233839,0.9825839456209915,1.0
HBA2,0.021829521,-0.33996332,0.9825839456209915,1.0
RAD51,0.021829521,0.07954887,0.9825839456209915,1.0
FOXI3,0.02167076,0.8939675,0.9827105879354898,1.0
RNF11,0.02167076,0.033594623,0.9827105879354898,1.0
APBA1,0.02167076,0.034165546,0.9827105879354898,1.0
TMEM52B,0.02167076,0.44524017,0.9827105879354898,1.0
AC004754.1,0.021512,0.6206942,0.9828372306856958,1.0
AL031281.2,0.021512,0.8474402,0.9828372306856958,1.0
AC098820.3,0.021512,-0.035947718,0.9828372306856958,1.0
LYZL2,0.021512,0.9455938,0.9828372306856958,1.0
ITFG1-AS1,0.021512,1.6132427,0.9828372306856958,1.0
CELA1,0.021512,0.8189885,0.9828372306856958,1.0
MTCP1,0.021512,1.0643965,0.9828372306856958,1.0
FAM19A5,0.021512,0.36409256,0.9828372306856958,1.0
AC005363.2,0.021512,0.6763771,0.9828372306856958,1.0
ARHGEF33,0.021512,0.45991594,0.9828372306856958,1.0
HIST1H1B,0.021512,1.0800228,0.9828372306856958,1.0
AC092587.1,0.021353241,0.6347593,0.9829638738684191,1.0
AC097358.2,0.021353241,0.73621905,0.9829638738684191,1.0
AC105446.1,0.021353241,0.01814796,0.9829638738684191,1.0
Z98752.4,0.021353241,0.4852449,0.9829638738684191,1.0
AC015802.4,0.021353241,0.83066565,0.9829638738684191,1.0
TNFSF4,0.021353241,0.36972845,0.9829638738684191,1.0
AL928654.2,0.021353241,0.5174026,0.9829638738684191,1.0
ALDH8A1,0.021353241,0.09076433,0.9829638738684191,1.0
FAM182B,0.02119448,0.7298562,0.983090517480469,1.0
TNFSF8,0.02119448,0.7290273,0.983090517480469,1.0
SMCO2,0.02119448,0.4914069,0.983090517480469,1.0
EML6,0.02119448,0.7303973,0.983090517480469,1.0
KLF1,0.02119448,0.92893386,0.983090517480469,1.0
AC105020.6,0.02119448,0.52524865,0.983090517480469,1.0
AL513218.1,0.02119448,0.5830529,0.983090517480469,1.0
AC008759.3,0.02119448,0.53205484,0.983090517480469,1.0
FOXF1,0.02119448,0.2055187,0.983090517480469,1.0
POU4F3,0.02103572,0.31500474,0.9832171615186549,1.0
BCL11A,0.02103572,0.32265395,0.9832171615186549,1.0
STXBP6,0.02103572,0.34261423,0.9832171615186549,1.0
LINC02139,0.02103572,0.4563991,0.9832171615186549,1.0
CACNB4,0.02103572,0.34709543,0.9832171615186549,1.0
VGLL1,0.02103572,0.6333976,0.9832171615186549,1.0
ZNF502,0.020876959,1.0805118,0.9833438059797863,1.0
ARL17A,0.020876959,0.10046981,0.9833438059797863,1.0
IGFBPL1,0.020876959,0.4340407,0.9833438059797863,1.0
ENPP3,0.020876959,0.23046347,0.9833438059797863,1.0
ZNF132,0.020876959,0.20087701,0.9833438059797863,1.0
ABHD15,0.02079758,0.17971072,0.9834071283679595,1.0
SLC35F2,0.02079758,0.06506633,0.9834071283679595,1.0
OBP2B,0.0207182,0.28202054,0.9834704508606725,1.0
TMEM59L,0.0207182,-0.38575006,0.9834704508606725,1.0
HIST1H1D,0.0207182,0.24584933,0.9834704508606725,1.0
AL450384.2,0.0207182,0.017168982,0.9834704508606725,1.0
AL136531.1,0.0207182,0.9127426,0.9834704508606725,1.0
CD40LG,0.02055944,-0.038188513,0.983597096158123,1.0
AC105277.1,0.02055944,0.48534027,0.983597096158123,1.0
SNHG4,0.020400679,1.4314462,0.9837237418689466,1.0
CD1B,0.020400679,1.0198286,0.9837237418689466,1.0
MIR181A2HG,0.020400679,0.6954086,0.9837237418689466,1.0
AC130456.5,0.020400679,0.6684964,0.9837237418689466,1.0
AC090229.1,0.020400679,0.64254224,0.9837237418689466,1.0
PINCR,0.020400679,1.1452982,0.9837237418689466,1.0
AL137002.1,0.020400679,0.68852913,0.9837237418689466,1.0
FNDC5,0.020400679,1.2894868,0.9837237418689466,1.0
LINC00346,0.020400679,0.07989135,0.9837237418689466,1.0
AL162311.3,0.020400679,0.9931577,0.9837237418689466,1.0
AC093503.2,0.020400679,1.3697927,0.9837237418689466,1.0
XKRX,0.020400679,1.6248038,0.9837237418689466,1.0
AC023421.2,0.020400679,0.9965442,0.9837237418689466,1.0
AP000345.2,0.020400679,0.851535,0.9837237418689466,1.0
AC048382.5,0.020400679,0.7760012,0.9837237418689466,1.0
AC092794.2,0.020400679,0.6437107,0.9837237418689466,1.0
AC090948.2,0.020400679,1.0623112,0.9837237418689466,1.0
AL034374.1,0.020400679,0.8382153,0.9837237418689466,1.0
LINC00471,0.020400679,1.0352051,0.9837237418689466,1.0
CTRB2,0.020400679,0.58859056,0.9837237418689466,1.0
LINC01050,0.020400679,1.2762247,0.9837237418689466,1.0
AP000439.1,0.020400679,1.0318284,0.9837237418689466,1.0
TTBK1,0.020400679,1.0261681,0.9837237418689466,1.0
AL928921.2,0.020400679,1.3890437,0.9837237418689466,1.0
AC092053.2,0.020400679,0.5684535,0.9837237418689466,1.0
Z98257.1,0.020400679,1.8964545,0.9837237418689466,1.0
AC007952.7,0.020400679,0.88036865,0.9837237418689466,1.0
OPN5,0.020400679,0.4653633,0.9837237418689466,1.0
AP002992.1,0.020400679,1.0925333,0.9837237418689466,1.0
SOD2-OT1,0.020400679,0.24445234,0.9837237418689466,1.0
AC087362.2,0.020400679,1.3910408,0.9837237418689466,1.0
LINC00621,0.020400679,1.3832711,0.9837237418689466,1.0
AC008397.2,0.020400679,0.940959,0.9837237418689466,1.0
NCR1,0.020400679,0.7256377,0.9837237418689466,1.0
AL355922.2,0.020400679,0.9607699,0.9837237418689466,1.0
AGBL5-AS1,0.020400679,1.4316586,0.9837237418689466,1.0
AC100810.3,0.020400679,1.5780932,0.9837237418689466,1.0
CCDC33,0.020400679,2.3359792,0.9837237418689466,1.0
LINC01353,0.020400679,0.8000616,0.9837237418689466,1.0
CCDC188,0.020400679,0.7169459,0.9837237418689466,1.0
LINC02256,0.020400679,1.6813442,0.9837237418689466,1.0
ELAVL4,0.020400679,1.2425444,0.9837237418689466,1.0
AC012065.4,0.020400679,1.2534585,0.9837237418689466,1.0
AC104827.1,0.020400679,1.5319763,0.9837237418689466,1.0
AC245140.1,0.020400679,1.2124975,0.9837237418689466,1.0
LINC01119,0.020400679,0.4791819,0.9837237418689466,1.0
AL353653.1,0.020400679,1.1569091,0.9837237418689466,1.0
ADTRP,0.020400679,1.5519886,0.9837237418689466,1.0
TSPEAR-AS1,0.020400679,0.9627545,0.9837237418689466,1.0
AL662797.1,0.02024192,1.0357928,0.9838503879899532,1.0
HIST1H2AK,0.02024192,0.704954,0.9838503879899532,1.0
AC083906.3,0.02024192,0.35313514,0.9838503879899532,1.0
LINC02259,0.02024192,0.077647455,0.9838503879899532,1.0
ST6GALNAC3,0.02024192,0.068154335,0.9838503879899532,1.0
AC074050.4,0.02024192,1.2253568,0.9838503879899532,1.0
AL592295.3,0.02024192,0.5046368,0.9838503879899532,1.0
KRT83,0.02024192,0.58313376,0.9838503879899532,1.0
AC007611.1,0.02024192,0.8999973,0.9838503879899532,1.0
SOX15,0.02024192,0.2938468,0.9838503879899532,1.0
CALML3,0.02024192,0.53671455,0.9838503879899532,1.0
GPR42,0.02024192,1.0193545,0.9838503879899532,1.0
AC114947.2,0.02024192,0.49869746,0.9838503879899532,1.0
AC021086.1,0.02024192,0.21614178,0.9838503879899532,1.0
ACP4,0.02024192,0.18363088,0.9838503879899532,1.0
TDRD6,0.02024192,0.0890709,0.9838503879899532,1.0
PCP4,0.02024192,0.74826413,0.9838503879899532,1.0
TRIM9,0.02024192,0.32082546,0.9838503879899532,1.0
LINC00310,0.02024192,1.0119021,0.9838503879899532,1.0
FZD9,0.02024192,0.31771463,0.9838503879899532,1.0
LINC01060,0.02024192,0.49676004,0.9838503879899532,1.0
CLCA2,0.02024192,0.74120945,0.9838503879899532,1.0
AC110079.2,0.02024192,0.8904421,0.9838503879899532,1.0
AC079610.2,0.02024192,0.7367777,0.9838503879899532,1.0
VIPR2,0.02024192,0.8786037,0.9838503879899532,1.0
AC138028.4,0.02024192,0.39076507,0.9838503879899532,1.0
VPS9D1-AS1,0.02024192,0.25679812,0.9838503879899532,1.0
SLC6A13,0.02024192,-0.06606241,0.9838503879899532,1.0
C22orf15,0.02024192,0.49205872,0.9838503879899532,1.0
AL365226.1,0.02024192,0.12561752,0.9838503879899532,1.0
MAP10,0.02024192,0.81252056,0.9838503879899532,1.0
AC011446.2,0.02024192,0.49654675,0.9838503879899532,1.0
ZNF280B,0.02024192,0.77066284,0.9838503879899532,1.0
AP000763.3,0.02024192,0.81725776,0.9838503879899532,1.0
RBAK-RBAKDN,0.02024192,0.57145935,0.9838503879899532,1.0
SHBG,0.02024192,0.7475843,0.9838503879899532,1.0
HAS1,0.02024192,0.4589113,0.9838503879899532,1.0
IGLV2-8,0.02024192,0.6009319,0.9838503879899532,1.0
CHRNB4,0.02024192,-0.030181723,0.9838503879899532,1.0
RNF183,0.02024192,0.7530934,0.9838503879899532,1.0
LINC01146,0.02024192,0.70804924,0.9838503879899532,1.0
LRRC66,0.02024192,0.52622515,0.9838503879899532,1.0
CCDC8,0.02016254,0.20515624,0.9839137112032778,1.0
AF038458.2,0.02008316,0.2766295,0.9839770345179515,1.0
LINC02389,0.02008316,0.6252799,0.9839770345179515,1.0
DKK1,0.02008316,0.123213075,0.9839770345179515,1.0
A2ML1,0.02008316,0.019983197,0.9839770345179515,1.0
ANGPTL7,0.02008316,0.23209529,0.9839770345179515,1.0
ARHGEF7-AS2,0.02008316,0.31916755,0.9839770345179515,1.0
SH2D7,0.02008316,0.3112181,0.9839770345179515,1.0
POU4F1,0.02008316,0.25310472,0.9839770345179515,1.0
AC092119.3,0.02008316,0.35258266,0.9839770345179515,1.0
SNX31,0.02008316,-0.07591388,0.9839770345179515,1.0
AC243960.1,0.02008316,0.1256644,0.9839770345179515,1.0
IL12RB2,0.02008316,0.41809845,0.9839770345179515,1.0
RGPD8,0.02008316,-0.02451166,0.9839770345179515,1.0
HOXB1,0.02008316,0.18048638,0.9839770345179515,1.0
RAB39A,0.02008316,0.4997813,0.9839770345179515,1.0
KRT77,0.02008316,0.32458135,0.9839770345179515,1.0
LINC01686,0.02008316,0.028282406,0.9839770345179515,1.0
ADAD2,0.02008316,0.40260598,0.9839770345179515,1.0
KIAA0319,0.02008316,-0.14376017,0.9839770345179515,1.0
AC009061.1,0.02008316,0.59488255,0.9839770345179515,1.0
AL445231.1,0.02008316,0.057630092,0.9839770345179515,1.0
AC026202.2,0.02008316,-0.2608883,0.9839770345179515,1.0
CACNA1E,0.02008316,-0.0971326,0.9839770345179515,1.0
CYP4F3,0.02008316,-0.4281611,0.9839770345179515,1.0
DIO3,0.019924399,-0.29466406,0.984103681449751,1.0
ZGPAT,0.019924399,-0.21626943,0.984103681449751,1.0
AC002094.2,0.019924399,0.11063869,0.984103681449751,1.0
AC078802.1,0.019924399,-0.13931137,0.984103681449751,1.0
FRMD3,0.019924399,0.379546,0.984103681449751,1.0
PDE4D,0.019924399,0.35247242,0.984103681449751,1.0
TLL1,0.019924399,-0.28139225,0.984103681449751,1.0
PNOC,0.019924399,-0.4449417,0.984103681449751,1.0
EIF3CL,0.019924399,0.0931014,0.984103681449751,1.0
AC129507.2,0.019924399,-0.020365592,0.984103681449751,1.0
AC004540.2,0.019924399,-0.14194827,0.984103681449751,1.0
VSTM5,0.019924399,-0.0484786,0.984103681449751,1.0
EPHX3,0.019924399,-0.20606004,0.984103681449751,1.0
AL161431.1,0.019924399,0.0074676173,0.984103681449751,1.0
SLCO4A1-AS1,0.01976564,-0.60782796,0.9842303287821608,1.0
LINC02285,0.01976564,-1.0564826,0.9842303287821608,1.0
UBQLNL,0.01976564,-0.51290315,0.9842303287821608,1.0
SAMD15,0.01976564,-0.35041717,0.9842303287821608,1.0
FOXD4L5,0.01976564,0.009227624,0.9842303287821608,1.0
AC012485.3,0.01976564,-0.1396494,0.9842303287821608,1.0
GPR1,0.01976564,-0.0056673014,0.9842303287821608,1.0
GNRH2,0.01976564,0.053772237,0.9842303287821608,1.0
FAM66B,0.01976564,-0.28870034,0.9842303287821608,1.0
HOXA1,0.01976564,-0.8885457,0.9842303287821608,1.0
CCDC157,0.01968626,0.18368317,0.9842936525975974,1.0
AC126283.1,0.019606879,-0.23884027,0.98435697651199,1.0
SLC25A36,0.019527499,0.02797324,0.9844203005249397,1.0
PTPRO,0.019289358,0.3149747,0.9846102731511429,1.0
ERVMER34-1,0.01920998,0.17103374,0.9846735975543326,1.0
AC000068.2,0.019130599,-0.29134735,0.9847369220540849,1.0
PCDH7,0.018813077,0.18461315,0.9849902210107448,1.0
OSBPL2,0.018574938,0.017521385,0.9851801962226042,1.0
SLC22A5,0.018098658,0.04926927,0.9855601491565902,1.0
COQ9,0.017701756,-0.0044311243,0.9858767791071409,1.0
FAAP20,0.017622376,-0.0070421193,0.9859401053657983,1.0
SORT1,0.017066717,0.048095677,0.9863833916344412,1.0
GUCY1A1,0.016749196,0.13888504,0.9866366999698788,1.0
MIR193BHG,0.016352296,0.113977894,0.9869533372806142,1.0
TRIM7,0.016114155,0.33485192,0.987143320656674,1.0
ARHGEF9,0.015796635,0.155871,0.9873966329569681,1.0
CDH24,0.0153997345,0.12766677,0.9877132751160617,1.0
TEK,0.015240975,0.3882017,0.9878399325243964,1.0
ILKAP,0.014685314,0.049733423,0.9882832358460594,1.0
NKX3-1,0.014526553,0.14396754,0.9884098946083664,1.0
FAM69A,0.014050273,0.27613446,0.9887898726351539,1.0
HABP4,0.013970893,0.30388105,0.9888532025558265,1.0
ARID3B,0.013653373,0.33217293,0.989106522936863,1.0
AL592148.3,0.013653373,0.49575627,0.989106522936863,1.0
CPEB2,0.013653373,0.058928426,0.989106522936863,1.0
PRKD1,0.013415233,0.15550078,0.9892965139447323,1.0
TRAM1L1,0.013097713,0.39551362,0.9895498362308662,1.0
CNTNAP2,0.013018332,0.22138266,0.9896131669680092,1.0
ANKRD26,0.012780192,0.27363685,0.9898031595705165,1.0
MLLT11,0.012542052,-0.012482124,0.989993152751263,1.0
NOVA2,0.012462672,0.30697063,0.9900564839381474,1.0
AC005944.1,0.0123832915,0.5087064,0.9901198151876847,1.0
FSCN2,0.012224532,0.3511766,0.9902464778731215,1.0
NRIR,0.011668871,0.51417,0.9906897991870603,1.0
MYMX,0.011589491,0.3706312,0.9907531310411803,1.0
NKAPD1,0.011510111,0.034971282,0.9908164629535642,1.0
CASP3,0.011430731,0.00027395258,0.9908797949238126,1.0
POLR2J2,0.0108750705,0.28109452,0.9913231203022466,1.0
STPG1,0.01055755,0.24596779,0.991576450301498,1.0
FAM3B,0.01008127,0.22885092,0.9919564468846886,1.0
AC069503.1,0.010001889,0.46861514,0.9920197798282694,1.0
RANBP9,0.009763749,-0.028986882,0.9922097789591152,1.0
NTRK3,0.009684369,0.5480863,0.9922731121014349,1.0
AC025048.4,0.009446229,0.69244844,0.9924631118189202,1.0
AC010719.1,0.009208089,0.5319937,0.9926531119638157,1.0
AC092368.3,0.009128708,0.99224883,0.9927164454385653,1.0
H2AFZ,0.008969949,-0.021459445,0.992843112525347,1.0
MAN2B1,0.008811188,0.43585166,0.9929697797925117,1.0
NEIL1,0.008652428,0.052050393,0.993096447236867,1.0
CLSPN,0.008493668,0.24908072,0.9932231148552204,1.0
ZNF597,0.008017387,0.36889622,0.9936031187223462,1.0
HAGH,0.008017387,-0.008692106,0.9936031187223462,1.0
PRTG,0.0078586275,0.35066506,0.9937297870047685,1.0
AC106707.1,0.0077792476,-0.013135488,0.9937931212054427,1.0
ADAM17,0.0076998672,0.17162505,0.9938564554452269,1.0
CASC1,0.007541107,0.54654944,0.993983124040529,1.0
CHST11,0.007541107,0.29973045,0.993983124040529,1.0
PLXDC2,0.007461727,0.07988159,0.9940464583952487,1.0
PLA2G12A,0.007461727,0.10341796,0.9940464583952487,1.0
AC092683.1,0.0071442067,0.09211568,0.9942997961852746,1.0
NELFE,0.0069060666,-0.025252312,0.9944897999063244,1.0
NUP50,0.0068266867,0.087990716,0.9945531345499804,1.0
AC013652.1,0.0068266867,0.74528784,0.9945531345499804,1.0
NSG2,0.0067473063,0.43331167,0.9946164692279575,1.0
DBH-AS1,0.0067473063,0.42942715,0.9946164692279575,1.0
NFATC2,0.0066679264,0.26239875,0.9946798039398569,1.0
AC068620.1,0.006350406,0.73488253,0.9949331431186946,1.0
ATPAF2,0.006271026,0.27834442,0.9949964779942189,1.0
ZNF644,0.006112266,0.23620242,0.9951231478394514,1.0
RIDA,0.0058741258,0.091804974,0.9953131528367748,1.0
ARL6,0.0057153655,0.16723856,0.9954398229833176,1.0
TAT,0.005397845,0.29000133,0.9956931636180215,1.0
TNRC6A,0.005318465,0.029666524,0.9957564988455401,1.0
EID2B,0.0050009447,0.28568938,0.9960098400190124,1.0
FAM171A1,0.0047628046,0.12081799,0.9961998461645104,1.0
AL356599.1,0.0046040444,0.43800244,0.9963265170485676,1.0
UMOD,0.004286524,0.58142304,0.9965798590912552,1.0
MIA,0.0038102437,0.43736038,0.9969598727938307,1.0
TGFBR3,0.0037308636,0.590723,0.9970232084803018,1.0
GRID1,0.0035721033,0.6116555,0.9971498799091166,1.0
AL357060.1,0.0034133433,0.6531035,0.9972765514097679,1.0
PDE8A,0.0034133433,0.25727886,0.9972765514097679,1.0
MAFA,0.0033339632,0.18894759,0.9973398871860344,1.0
KLRC1,0.003254583,0.92907083,0.9974032229790628,1.0
POMC,0.003254583,0.3146152,0.9974032229790628,1.0
HS3ST3B1,0.003175203,0.15843455,0.9974665587884539,1.0
AC080038.1,0.0027783026,0.47290665,0.9977832380668826,1.0
NBPF26,0.0027783026,0.55616426,0.9977832380668826,1.0
AC006547.3,0.0027783026,0.27708846,0.9977832380668826,1.0
PCDHB7,0.0027783026,0.39892998,0.9977832380668826,1.0
Z84485.1,0.0026195424,0.28258353,0.9979099098788252,1.0
CTTNBP2NL,0.0026195424,0.389892,0.9979099098788252,1.0
RAB3B,0.0025401625,0.36629325,0.9979732458047511,1.0
AL034397.3,0.0024607824,1.1952841,0.998036581743448,1.0
GLI1,0.0024607824,0.6475453,0.998036581743448,1.0
GALNT15,0.0023020222,0.27851182,0.9981632536575582,1.0
AC011899.2,0.0023020222,0.5231323,0.9981632536575582,1.0
FAM209B,0.0023020222,0.33822006,0.9981632536575582,1.0
ROR1,0.002222642,0.18632926,0.9982265896321734,1.0
HPRT1,0.002063882,0.0076431613,0.9983532616145284,1.0
COLCA1,0.001984502,0.28140286,0.9984165976214701,1.0
KCNN2,0.001984502,0.29663116,0.9984165976214701,1.0
PCDHB11,0.0019051218,1.0008748,0.998479933638389,1.0
AC008264.2,0.0019051218,0.5952976,0.998479933638389,1.0
AC130343.2,0.0019051218,0.47475252,0.998479933638389,1.0
AC019131.2,0.0019051218,1.0648361,0.998479933638389,1.0
AC008972.1,0.0019051218,0.71636516,0.998479933638389,1.0
AL096865.1,0.0018257417,1.1097072,0.9985432696648862,1.0
AC034229.4,0.0018257417,0.49720255,0.9985432696648862,1.0
CCDC144NL-AS1,0.0017463616,1.0183699,0.9986066057005626,1.0
AC099850.1,0.0017463616,0.87028164,0.9986066057005626,1.0
AC009955.2,0.0017463616,0.47311231,0.9986066057005626,1.0
AC093484.3,0.0017463616,0.75334495,0.9986066057005626,1.0
AC092384.1,0.0016669816,0.37595618,0.9986699417450189,1.0
RHBDD3,0.0016669816,0.05797257,0.9986699417450189,1.0
AL157935.1,0.0015876015,0.5923491,0.9987332777978563,1.0
