names,scores,logfoldchanges,pvals,pvals_adj
IL20,10.984584,1.0979543,4.533208636154083e-28,6.788072269993603e-26
RPL32,10.841625,0.23961405,2.1855262108263604e-27,3.0736177400094508e-25
DNAJC1,10.694901,0.9554988,1.0753432066081793e-26,1.4822644703538175e-24
RPS13,10.668966,0.37383723,1.4219881426252382e-26,1.9471882368816915e-24
AQP3,10.644595,0.56978476,1.847849833064916e-26,2.5138004199616445e-24
TGM2,10.496166,1.0185498,8.996029425232391e-26,1.1926328436738025e-23
BRINP3,10.485294,2.0332882,1.0093053798040935e-25,1.32960013767357e-23
CISH,10.401452,0.7416648,2.441833129794526e-25,3.137303380465633e-23
IMPDH2,10.228154,0.4384511,1.4831991957295934e-24,1.8375778607092712e-22
FAU,10.209822,0.3558984,1.791930727249091e-24,2.206937642423821e-22
SQSTM1,10.100614,0.30801418,5.489760617234476e-24,6.56688951075393e-22
GRINA,10.045477,0.3936698,9.618173876897263e-24,1.1439581204213692e-21
TCEAL1,10.044197,0.45196268,9.74375168813587e-24,1.152309361573068e-21
HSPB1,10.0194,0.23333809,1.2526104813107582e-23,1.4647098066293326e-21
ESR1,10.00526,0.49212366,1.4451093146942456e-23,1.6803634232427948e-21
CLU,9.96341,0.53603256,2.2037118399161636e-23,2.534146863868234e-21
KRT19,9.903299,0.19183297,4.0276383241043256e-23,4.556046960755839e-21
NPM1,9.900315,0.29126132,4.1496539572335067e-23,4.66869716031666e-21
RPL6,9.899605,0.29015034,4.1792405515065686e-23,4.6767049913471895e-21
SELENOM,9.81363,0.5626327,9.836456235534285e-23,1.0719162308189037e-20
RPS3A,9.781017,0.2620234,1.358385208538937e-22,1.449919473360484e-20
POLR2L,9.75963,0.33903405,1.6776592391339643e-22,1.7725278884941287e-20
CCNO,9.744211,1.9502225,1.9528874308896817e-22,2.0528989387140323e-20
PSD3,9.697814,1.2967073,3.0802716437359827e-22,3.205638699636037e-20
SIL1,9.670245,0.69851255,4.034094127783837e-22,4.1567146126580585e-20
VPS28,9.667901,0.4906288,4.127578434491867e-22,4.211343996838908e-20
IP6K2,9.647011,0.558611,5.060929488527912e-22,5.1384481158156084e-20
HSPA8,9.619229,0.3619338,6.632619726923437e-22,6.669147197883306e-20
NUAK1,9.576385,1.4578086,1.0050170887587495e-21,9.86718192708708e-20
BHLHE40,9.558976,0.43925664,1.189270810932334e-21,1.156704797137645e-19
PLP2,9.540716,0.7120493,1.4184984303894584e-21,1.3668808486169531e-19
MCL1,9.503555,0.51710194,2.0284445447282554e-21,1.9456241822107793e-19
IFITM3,9.427741,0.37606168,4.1901382692042406e-21,3.910920983642021e-19
RPL7A,9.393067,0.2190263,5.827771561047346e-21,5.415144521055333e-19
RPL36,9.366068,0.2365115,7.528539169901144e-21,6.933584702757629e-19
NACA,9.313488,0.19768527,1.2370155926120252e-20,1.114599244356134e-18
RPLP0,9.286915,0.21096618,1.5882590338102263e-20,1.4187992931212898e-18
PCBD1,9.086331,0.59347785,1.0243688506448959e-19,8.921009731097432e-18
EPPK1,9.057271,1.3491263,1.3375496931907014e-19,1.1551767350237038e-17
ELOB,9.040929,0.25992364,1.5534617464330726e-19,1.3361054872007428e-17
COX7A2,9.017908,0.306573,1.9171586892617972e-19,1.6421292575430062e-17
UQCRC1,8.966039,0.42489785,3.0736938119364055e-19,2.569311767134311e-17
RPL17,8.929802,0.37782815,4.2677237769733477e-19,3.5531361077569307e-17
KCNMA1,8.892713,1.2332282,5.963512263164323e-19,4.886793080531583e-17
TXN,8.818035,0.3285694,1.1648534815268494e-18,9.325100140192247e-17
CYC1,8.703001,0.444083,3.232221113323188e-18,2.5386962359512766e-16
PTMS,8.644808,0.27365077,5.3895748169263936e-18,4.124213611746542e-16
CTNNA1,8.586971,0.37957042,8.929212543351025e-18,6.685346398464325e-16
RPLP2,8.537163,0.24419168,1.3755758843924953e-17,1.018905212019409e-15
HNRNPAB,8.527002,0.3711831,1.5018889128061418e-17,1.1085218379839374e-15
RALY,8.496521,0.3824208,1.9535836065411346e-17,1.43175666149814e-15
LAGE3,8.447494,0.48678514,2.9762225299606545e-17,2.1509408242569814e-15
C19orf33,8.413388,0.3874375,3.983328745706158e-17,2.8393494696276703e-15
FN1,8.31704,0.4850405,9.018685804674707e-17,6.341720484408762e-15
DYNLL1,8.303824,0.30101475,1.008123122588806e-16,7.041300226027989e-15
TMEM258,8.300201,0.45898476,1.0393536169105651e-16,7.211035394125501e-15
ENO1,8.296364,0.36715904,1.0734612015247564e-16,7.422930713799428e-15
CD63,8.252524,0.23667283,1.550831372823102e-16,1.06180934848487e-14
RPL18A,8.233198,0.19335952,1.8228047348361285e-16,1.2398646323816724e-14
SNX22,8.218419,1.1392795,2.06203415060496e-16,1.3980188537684572e-14
RPL24,8.179624,0.19968101,2.8473078486597667e-16,1.911737598774335e-14
TSPAN13,8.171168,0.42785054,3.0541606952563645e-16,2.04402896177061e-14
KCNK15,8.097558,0.94724274,5.607345497010314e-16,3.670166326250713e-14
COX6A1,8.093224,0.1642367,5.810606385946066e-16,3.7912840538270037e-14
UBC,8.088463,0.17883708,6.042231926911769e-16,3.9300942289606737e-14
LAMB2,8.071055,0.40293783,6.969328688132445e-16,4.5049567489064817e-14
TUBA1C,8.044978,0.45299447,8.626050741026153e-16,5.507442335083386e-14
COMMD3,7.95467,0.55433255,1.7960931940320584e-15,1.1192779563048881e-13
CD151,7.9456463,0.29710272,1.931806635478873e-15,1.2002574122643958e-13
RPL27A,7.938683,0.29741785,2.043388411739313e-15,1.2658061429149423e-13
SERINC2,7.927883,0.4418662,2.2291281212799453e-15,1.3767677363893406e-13
COL2A1,7.9163017,1.0086263,2.446797583515755e-15,1.4978719089204977e-13
SIVA1,7.89257,0.518485,2.9602654936003386e-15,1.7963546934051736e-13
LY6E,7.87772,0.2520788,3.334094374067517e-15,2.0173209390070145e-13
PSMB1,7.852283,0.36709934,4.085320554034615e-15,2.4266822505358064e-13
ATP8A2,7.85207,1.3422261,4.092271884011089e-15,2.4266822505358064e-13
RPL21,7.837717,0.18452708,4.588119306197513e-15,2.705300714991361e-13
LDHA,7.7880507,0.35828084,6.805079594905736e-15,3.9454297127679105e-13
UQCR11,7.713303,0.31535107,1.2260247577848313e-14,6.896886299603643e-13
TUFT1,7.6264763,0.846529,2.4125730364868685e-14,1.3249418253677489e-12
NINJ1,7.6076474,0.36409056,2.7913048000141305e-14,1.5248876143699244e-12
TPI1,7.607292,0.26314998,2.7989855139181516e-14,1.525080745724932e-12
EDF1,7.5854077,0.24512811,3.3144338291548494e-14,1.7965267114590893e-12
PLXNB1,7.572547,0.6383346,3.6597665500674896e-14,1.9683302577029645e-12
NUCKS1,7.570913,0.22698283,3.706107432841009e-14,1.9881164976070297e-12
PDXK,7.5584784,0.5386508,4.0781130417050284e-14,2.182052566839292e-12
RPL18,7.5540023,0.1877589,4.2208307256269214e-14,2.2526248903384292e-12
NDUFB10,7.514994,0.35096958,5.691350903043487e-14,3.0065933425367297e-12
RARRES3,7.511228,0.34113908,5.857515024378686e-14,3.0865396890485565e-12
RPS4X,7.458578,0.15236516,8.746125110293283e-14,4.52840418023991e-12
NEBL,7.439962,0.52281517,1.0071419985543658e-13,5.18877563314618e-12
GATA3,7.4024463,0.19878897,1.336984766226185e-13,6.837346664430422e-12
SLC7A2,7.3625855,0.7093565,1.8038202488052765e-13,9.157247477715373e-12
CTSD,7.3522115,0.275435,1.949538456320743e-13,9.801375224603852e-12
CDKN1B,7.3475223,0.64364654,2.0191491304657396e-13,1.0126884337714194e-11
RPL36A,7.3345194,0.2255426,2.2251853241032397e-13,1.1106716387502356e-11
HNRNPA0,7.333951,0.32061154,2.23464866357669e-13,1.112726729274766e-11
TNRC18,7.2984242,0.5228579,2.911568807804296e-13,1.425915133309144e-11
PGK1,7.288477,0.3609432,3.1347829619720553e-13,1.5209177755358127e-11
NKAIN1,7.265527,1.295132,3.715869286676496e-13,1.7944803557513825e-11
RPL37,7.241653,0.16165201,4.432484165008463e-13,2.1257540417162707e-11
SNHG7,7.2248845,0.5805712,5.0152759022423e-13,2.3997230489487638e-11
ALDOA,7.198808,0.67050385,6.074115318014087e-13,2.8798778184315534e-11
H2AFZ,7.1909924,0.2498932,6.432211295781613e-13,3.0358287054512125e-11
IKBKB,7.1858053,0.55623645,6.681213849714814e-13,3.14621685674127e-11
SIGIRR,7.1832476,0.4988973,6.807469450692841e-13,3.191231287088306e-11
PFDN5,7.178771,0.16089033,7.034076017537888e-13,3.290050746719856e-11
NEK7,7.148645,0.60900974,8.763884280357701e-13,4.062616646132855e-11
DNAJA1,7.1300287,0.29047728,1.0034792854611923e-12,4.620888904333907e-11
RPS9,7.119655,0.21329992,1.0819750273825132e-12,4.968079676123664e-11
CLDN4,7.111271,0.3475233,1.1497928154923651e-12,5.2597335520127664e-11
CARD19,7.1106315,0.8277346,1.1551332862332383e-12,5.2725754867672415e-11
NAA10,7.093152,0.36021888,1.3109106879212428e-12,5.944508727318681e-11
EPS8L2,7.0926547,0.5721792,1.3156323970811012e-12,5.95295058974914e-11
TSPO,7.061889,0.251339,1.6425423575329635e-12,7.383990632762657e-11
PMP22,7.0382285,0.8846919,1.9469950958314117e-12,8.640672905039447e-11
ADIPOR2,7.0280676,0.5680118,2.0941327507134946e-12,9.234593024014974e-11
PPFIA1,7.024231,0.36030722,2.1524867418746695e-12,9.451868996915479e-11
RPL12,7.0144258,0.1828516,2.3089566682602034e-12,1.0075183248043579e-10
XBP1,6.9940333,0.1424959,2.670940941200915e-12,1.155778892934633e-10
INPP5J,6.9779754,0.7285728,2.994642267271018e-12,1.2878199204747723e-10
CKS2,6.952112,0.46640286,3.5985744136210428e-12,1.5380026251562297e-10
PYDC1,6.925254,1.0456177,4.351940073723124e-12,1.8523779283123332e-10
DHX30,6.9084144,0.3941653,4.901005020650547e-12,2.0818269081596015e-10
RPS15A,6.892072,0.16824433,5.49854422351616e-12,2.3214340662934147e-10
CCT2,6.8893013,0.28355625,5.6067133380427076e-12,2.357538008444867e-10
BLOC1S1,6.862301,0.2879462,6.776009303069376e-12,2.832045334017791e-10
BST2,6.8362246,0.29479057,8.130746650348498e-12,3.3644803336054405e-10
MAZ,6.8038955,0.2634761,1.018274698621666e-11,4.1578099844619984e-10
LGALS1,6.791603,0.37976432,1.1089417468694723e-11,4.499320374140584e-10
FAM84B,6.756148,0.3652644,1.4170887346934583e-11,5.683099214626136e-10
CMTM8,6.7262344,0.8142887,1.741099295707322e-11,6.889589494458592e-10
LMCD1,6.7215447,1.0265938,1.798077258945306e-11,7.101552195007133e-10
CNIH4,6.711242,0.38266253,1.9297438582105613e-11,7.56415982387846e-10
NDUFA13,6.697671,0.23288205,2.1176714133384985e-11,8.269645928185273e-10
SNHG8,6.689571,0.4344171,2.2382560737214936e-11,8.707862040829752e-10
BIK,6.657171,0.5981699,2.7914848430080188e-11,1.0719919838075443e-09
OAZ1,6.6458735,0.16298737,3.0142406369301794e-11,1.151163387469078e-09
COL1A2,6.6231365,0.39412448,3.516559349292871e-11,1.3328576135643444e-09
ABHD11,6.614113,0.4405255,3.737866574787826e-11,1.4043313156612602e-09
NEURL3,6.6134734,1.5115491,3.754056866710939e-11,1.4078727860129996e-09
CHTOP,6.5736127,0.29230633,4.910891257289382e-11,1.815546902828085e-09
ATOX1,6.5665073,0.22458814,5.15091335487651e-11,1.8992581210312604e-09
SLC25A5,6.566152,0.27862188,5.163211045301379e-11,1.8992581210312604e-09
SLC25A48,6.56601,1.637825,5.168138159577138e-11,1.8992581210312604e-09
CTNNB1,6.5655837,0.25609684,5.182947116103372e-11,1.8992581210312604e-09
MMP11,6.5641627,0.42790943,5.232610728780618e-11,1.9107291176989435e-09
LNPEP,6.546044,0.6112565,5.908118028462679e-11,2.146100674422726e-09
PHGR1,6.5414968,0.85309786,6.090621651497736e-11,2.193256039001278e-09
JTB,6.5201807,0.13675901,7.022274186428493e-11,2.51807499096135e-09
PAQR4,6.504194,1.1629076,7.811116022698692e-11,2.77915502387095e-09
VSTM2A,6.4908357,0.8165904,8.536147445476037e-11,3.025900603083215e-09
PTP4A2,6.4859333,0.3637585,8.818426726668148e-11,3.110961591336794e-09
ACAT1,6.4568014,0.5954909,1.0693908386748547e-10,3.747188706427344e-09
YPEL3,6.430299,0.2700513,1.2735349708826565e-10,4.403215429227843e-09
CTDSP2,6.4057145,0.4949976,1.4966701920087022e-10,5.149040227515558e-09
SRRM2,6.397401,0.2898845,1.580438053380693e-10,5.410400928135814e-09
SLC9A3R2,6.3922853,0.43452537,1.6342465169103748e-10,5.576263443110253e-09
PARD6B,6.3483033,0.27881265,2.177023653287974e-10,7.3202859966940045e-09
STIP1,6.29274,0.4341419,3.119105966055367e-10,1.0321315036164771e-08
C19orf70,6.252453,0.32718557,4.0405560408602737e-10,1.308529020466051e-08
KIF22,6.252382,0.39572912,4.042395311615599e-10,1.308529020466051e-08
SUSD3,6.245916,0.78766525,4.213234936535366e-10,1.3553983302789352e-08
UBP1,6.2228236,0.56188375,4.882856678548868e-10,1.5563825253800327e-08
SLC27A3,6.2077603,0.6746177,5.374495477143318e-10,1.7078587612406264e-08
S100A10,6.207192,0.39902335,5.393963854553994e-10,1.7114323729982745e-08
G3BP1,6.1902103,0.37179774,6.00839385869974e-10,1.8977042454472896e-08
SRGAP2,6.164205,0.77093434,7.083810037826382e-10,2.21717928011005e-08
BTG2,6.1606526,0.5623519,7.244585581501029e-10,2.2607017135436645e-08
NR4A1,6.152623,0.51453036,7.621162566901731e-10,2.3711042999625208e-08
SNX3,6.13486,0.44963753,8.523413913018352e-10,2.6321415012694954e-08
ASCL2,6.120152,0.5674158,9.348603352108388e-10,2.84476359898807e-08
TCEAL3,6.1097074,0.18526788,9.981397775180103e-10,3.024058417650635e-08
MAP4,6.1031704,0.52500653,1.0398480926473312e-09,3.141276952156974e-08
RIMS4,6.0970597,0.9480305,1.080370146645777e-09,3.249541074029653e-08
LINC00607,6.0940046,2.0883024,1.1012044901073854e-09,3.3074271655259916e-08
SLC38A2,6.0763125,0.3898856,1.2297767383820149e-09,3.682960148587519e-08
CBX4,6.0549254,0.5946104,1.4048266403045008e-09,4.165250953176336e-08
SLC4A8,6.0546412,0.5782336,1.4073090732610264e-09,4.1666758251571843e-08
VSIG10L2,6.0385833,1.4303639,1.5547315585984016e-09,4.5771121160773883e-08
NDUFC1,6.0179777,0.26133326,1.7660926574572903e-09,5.17010584702054e-08
SLC39A4,5.9905515,0.54434204,2.091306846651383e-09,6.037234494618847e-08
SMAD3,5.9787564,0.74613386,2.2484713560813336e-09,6.455128662824397e-08
MXD3,5.9732857,0.7591137,2.325223407921374e-09,6.657111418497315e-08
ZG16B,5.968454,0.5406703,2.395121900823163e-09,6.847811434578752e-08
HMGB2,5.952751,0.2879202,2.6367189561097475e-09,7.473246009306667e-08
MYEOV,5.952609,1.8579471,2.639010193543e-09,7.473246009306667e-08
HSPH1,5.947138,0.36414072,2.7287124543476664e-09,7.706298646511849e-08
EZR,5.9394646,0.2808664,2.85954869434795e-09,8.032206008658331e-08
TRMT112,5.9303694,0.22859865,3.022536314945061e-09,8.455789093987433e-08
SAMD11,5.897543,1.0292188,3.6895401665127118e-09,1.0225577766417521e-07
PTTG1,5.870401,0.62551385,4.347428480554458e-09,1.1969229681780488e-07
SELENOW,5.8512874,0.258934,4.877821024359262e-09,1.337641196324291e-07
VDAC3,5.820166,0.39750546,5.8789100506036925e-09,1.5995246247485655e-07
PHYHD1,5.814198,1.2358588,6.092531911817508e-09,1.6554824962476449e-07
RPL29,5.783432,0.09192513,7.319182590123524e-09,1.9758945062364596e-07
HES4,5.783148,0.37177423,7.331564291272444e-09,1.9766733051624953e-07
SCUBE2,5.767161,0.8061066,8.061814606825411e-09,2.1595702603148537e-07
ANP32E,5.759132,0.7325074,8.454768602558456e-09,2.261922283980099e-07
AGPAT2,5.723534,0.5214175,1.0433055313465237e-08,2.776900425760428e-07
PDE4DIP,5.699092,0.63667053,1.2044724455987072e-08,3.161398421524778e-07
UBA52,5.682892,0.1298456,1.324360071715438e-08,3.45862365529299e-07
HSPA2,5.653618,1.2038866,1.5710514343040963e-08,4.0772898445892095e-07
RPL27,5.6483603,0.13974185,1.6198559356545208e-08,4.198714999341619e-07
GAPDH,5.6433153,0.15720071,1.6680642432311604e-08,4.312930330262531e-07
PDCD6IP,5.6289625,0.36818916,1.8129667237789353e-08,4.670184330288955e-07
CHRD,5.617168,0.3853596,1.9411286512271077e-08,4.96347073054558e-07
TCIM,5.593223,0.5175524,2.2289276550249355e-08,5.637047413327947e-07
EIF1,5.5713387,0.086809434,2.5278945040279884e-08,6.346875296361707e-07
ATP5MC2,5.5616045,0.10476375,2.6730575253870905e-08,6.687141746803715e-07
RPL22L1,5.558691,0.21232098,2.7180511829991435e-08,6.791538694230994e-07
RNF213,5.521744,0.18542255,3.356520248710969e-08,8.277560717614942e-07
SPP1,5.508599,0.5860222,3.617012050333166e-08,8.898875746528902e-07
TMEM165,5.497799,0.289887,3.8456146191515675e-08,9.42787075182812e-07
MGAT4B,5.486359,0.37831792,4.1030215324585186e-08,1.0035286742255181e-06
KDM4B,5.4595013,0.47466415,4.7747420401383376e-08,1.154256455556787e-06
RPS24,5.452183,0.12830882,4.975529733536607e-08,1.1972332470963114e-06
EIF1B,5.441525,0.5607016,5.2826451836689405e-08,1.2638273201481072e-06
RPL36AL,5.430085,0.17269607,5.632715011097184e-08,1.3414111011553407e-06
UBE2C,5.37978,0.49155894,7.457705436559908e-08,1.7460594033358595e-06
NPDC1,5.377719,0.2441195,7.543537163591566e-08,1.7641705901460097e-06
GOLGA7,5.3731008,0.38014176,7.739408250389578e-08,1.8079466141819153e-06
MYL9,5.3473086,0.44272408,8.92718124769023e-08,2.073776233140898e-06
CLTB,5.331464,0.4657668,9.74243421549208e-08,2.238179092287551e-06
ERAP1,5.323861,0.5126295,1.0158757722763526e-07,2.315929717870756e-06
HNRNPA1,5.310503,0.13256092,1.09323099944653e-07,2.4760076194211184e-06
UBL5,5.305458,0.18958503,1.1239031512475797e-07,2.539947903373195e-06
TROAP,5.303966,0.7290249,1.133133666474223e-07,2.555259386131579e-06
TUFM,5.293166,0.20904432,1.202166783526753e-07,2.7021489667738483e-06
PI4KB,5.2597003,0.43459892,1.4429056506054837e-07,3.2042489936918513e-06
SPARC,5.2253103,0.2481642,1.7386319644598005e-07,3.825357897279734e-06
ATP5MD,5.221687,0.19291925,1.7730075607855518e-07,3.892761536939923e-06
SCARB1,5.2077603,0.5165757,1.911336042398506e-07,4.170078447220388e-06
UXT,5.199092,0.38385087,2.0026457115201238e-07,4.3498376862242325e-06
PSMC3,5.192768,0.33690393,2.0719017933309494e-07,4.487467630217521e-06
COL1A1,5.1628547,0.29699886,2.4321180588765e-07,5.186691114493388e-06
PSMA3,5.157526,0.2945604,2.502343586045346e-07,5.330990726709092e-06
BAG3,5.154968,0.49637425,2.536743721314097e-07,5.3877330423909806e-06
HES6,5.149426,0.6071227,2.6128515258120767e-07,5.526818257952496e-06
HDAC3,5.1478624,0.60974056,2.634713570067687e-07,5.567403882983639e-06
DSTN,5.1303835,0.14881574,2.8915237940968376e-07,6.085356547050716e-06
HMGN1,5.1286073,0.13473105,2.9189361282523347e-07,6.1368420781256665e-06
CRTAP,5.1094227,0.36314553,3.231442912531726e-07,6.725925278143535e-06
MACROD1,5.1090674,0.6237197,3.2375242203635865e-07,6.731851061203565e-06
C12orf57,5.1012516,0.16145949,3.374142617159197e-07,6.974121592209685e-06
PPDPF,5.088178,0.11322905,3.615198488288225e-07,7.435448748540623e-06
EIF2D,5.0807176,0.42271593,3.7601194924556355e-07,7.695489391934277e-06
FUOM,5.080007,0.7472501,3.7742102746640045e-07,7.71673994664603e-06
TAGLN,5.074891,0.42441833,3.8771788761526704e-07,7.903976604137285e-06
PUF60,5.0628123,0.28038904,4.1311690274865856e-07,8.397085169736894e-06
IFITM2,5.062386,0.20187004,4.140420482963194e-07,8.407679212916675e-06
SHISA2,5.0461144,0.502747,4.5088485202685475e-07,9.08491511141041e-06
NDUFA2,5.0240884,0.115871996,5.058297880736828e-07,1.0094286873409044e-05
CD59,5.023591,0.22707279,5.071421372734178e-07,1.0110782035640728e-05
RPL10A,5.0223827,0.12945476,5.103429551897941e-07,1.0155141748872251e-05
SH3GL1,5.009025,0.5935652,5.470646854329143e-07,1.0823768405513953e-05
MRPL23,4.993038,0.33971182,5.943683716374351e-07,1.1704052305829303e-05
RPL30,4.9899116,0.08469493,6.040688856211495e-07,1.1872606029573756e-05
NAGS,4.963196,1.0698746,6.934261420609738e-07,1.3426020205448475e-05
POMP,4.9590745,0.20874685,7.082972241603414e-07,1.3688485073048603e-05
TPRN,4.9550247,0.519949,7.232110218132917e-07,1.3937883525946161e-05
UBE2D3,4.9430876,0.22694479,7.689483573573823e-07,1.4778292807051298e-05
RNH1,4.929588,0.2416419,8.240333129412372e-07,1.574970557902563e-05
EFNA1,4.9279537,0.23163979,8.309538771429425e-07,1.5852863426996523e-05
TOP2B,4.9272428,0.44753984,8.339802467534578e-07,1.5896030087844754e-05
NR1D2,4.9175086,0.69056314,8.765256172399827e-07,1.666119104770137e-05
B4GALNT4,4.890722,0.50666535,1.004669224962587e-06,1.88899595739578e-05
HSP90AA1,4.8890877,0.07791623,1.013044664765116e-06,1.9030245173665277e-05
