names,scores,logfoldchanges,pvals,pvals_adj
CRACR2B,12.799709,0.91328764,1.6456628026707937e-37,4.2287438981222096e-35
ANKRD30B,12.755455,1.4350725,2.906741867208127e-37,7.289268099285537e-35
TOMM7,12.744024,0.6419416,3.3657633096962303e-37,8.339880658097302e-35
MCCC2,12.718846,0.8475696,4.646718284753399e-37,1.1378446397512619e-34
CD24,12.691042,0.47466347,6.629776912236359e-37,1.5861169730033053e-34
MGST3,12.541595,0.66164327,4.420043556430482e-36,1.0336942312757759e-33
ERBB2,12.517113,0.61864406,6.0184805337944157e-36,1.3918739314488553e-33
ERBB3,12.512093,0.72905284,6.411263157954966e-36,1.466417927139282e-33
ALDH3B2,12.492089,1.2971232,8.245939419025464e-36,1.8655541637782173e-33
BLVRA,12.471777,1.0338969,1.0642604620237689e-35,2.3818835759744868e-33
USP14,12.468688,1.0102406,1.1063313574982896e-35,2.449700093081851e-33
IFITM1,12.462123,0.86909163,1.201298112404786e-35,2.631980938062444e-33
SELENOW,12.419799,0.5821152,2.0407369417787217e-35,4.378958629503331e-33
TAGLN2,12.405974,0.5157496,2.425446809914625e-35,5.1513520307717353e-33
TPM3,12.387979,0.5230354,3.035987962958005e-35,6.382934693031102e-33
GGCT,12.3434925,0.9883638,5.281421107004193e-35,1.0777205776586791e-32
TMSB10,12.298929,0.32462978,9.178309926510084e-35,1.854731483595931e-32
ILF2,12.230037,0.6543242,2.148410307863002e-34,4.299712706525051e-32
DAD1,12.052401,0.7496948,1.8838261627763698e-33,3.6990526181157886e-31
SEC61G,12.047226,0.6529605,2.0058780605089874e-33,3.9019014907882303e-31
PLPP2,12.035641,0.9836924,2.3083453814781627e-33,4.4486945157487485e-31
LAMTOR2,11.987293,0.73977405,4.142223118445314e-33,7.909746053882639e-31
CRABP2,11.984899,0.5465488,4.2636566619224646e-33,7.9949324109238e-31
D2HGDH,11.970997,1.0881275,5.0419321086463025e-33,9.369890616907512e-31
HNRNPU,11.908592,0.52943337,1.0676461069457071e-32,1.9665474398201724e-30
TXN,11.822323,0.46061754,2.9929350613691955e-32,5.370254342011934e-30
CXCL17,11.788032,1.6042148,4.49936796515069e-32,8.004260241593716e-30
ALDH2,11.659593,1.1765918,2.0502187648170885e-31,3.4693701927563316e-29
HNRNPA2B1,11.65658,0.47604385,2.124032656243284e-31,3.565291589278041e-29
HSBP1,11.622984,0.5090858,3.1494163072061187e-31,5.202535795094298e-29
KRT7,11.619045,1.1215699,3.2980295774292656e-31,5.405132883827775e-29
SHISA2,11.605992,1.2197369,3.842044056936265e-31,6.247523828208705e-29
PERP,11.60244,0.92576945,4.004957362063781e-31,6.461952134418259e-29
MEAF6,11.588769,0.96011204,4.698344076665153e-31,7.52241027782373e-29
MUC19,11.584135,1.4756767,4.959455092581564e-31,7.834267441026459e-29
CNDP2,11.583981,0.695646,4.9684025281805165e-31,7.834267441026459e-29
GOLM1,11.565368,0.91374546,6.172630847208441e-31,9.659935222089961e-29
KRT8,11.548994,0.40622696,7.468934000181758e-31,1.160137255819277e-28
PSMA6,11.540885,1.5757593,8.207662037127093e-31,1.2654390936352839e-28
SRD5A3,11.501959,1.0803149,1.2895459170701259e-30,1.973574170433647e-28
GLUL,11.458709,0.5004546,2.1266199874445357e-30,3.2309101035525963e-28
LINC01410,11.453148,2.1051645,2.2675867919605777e-30,3.4201124266570627e-28
SDC1,11.40256,0.7708107,4.060017063968307e-30,6.036085369245453e-28
ARHGDIB,11.277905,0.76534575,1.6871489638259342e-29,2.4556866107044054e-27
RGL2,11.250179,0.6983828,2.3112288135581091e-29,3.317649415544723e-27
C17orf58,11.201754,1.2827913,3.9974122303739997e-29,5.5840361183224445e-27
GPR162,11.151089,2.2941635,7.073560565885219e-29,9.815272641222329e-27
PEA15,11.132476,0.79049253,8.718027213356334e-29,1.2017021087337665e-26
LGALS8,11.09857,0.84916204,1.2746693285253768e-28,1.7340501571194243e-26
SRP54,11.079571,0.9823379,1.576265985848024e-28,2.1304155993143356e-26
KDELR2,11.076405,0.6300078,1.633000717605824e-28,2.1928565765321044e-26
RPS23,11.005967,0.30924836,3.5765651889260388e-28,4.741568652376215e-26
ZNF652,10.9995575,1.0028965,3.8401364783192957e-28,5.058772193654292e-26
TRIM45,10.946189,1.6435747,6.930250906788181e-28,9.072090715338943e-26
SUB1,10.931283,0.5729323,8.168536566534716e-28,1.0626245005990849e-25
RIIAD1,10.929661,1.3822465,8.3158545257582e-28,1.0750695409883924e-25
TOMM5,10.812189,1.0151693,3.0139029519635338e-27,3.801901578313272e-25
COQ8A,10.77867,1.0248008,4.34117100365327e-27,5.443200799399949e-25
DCAF6,10.734338,1.0128719,7.022035902100922e-27,8.751895524929854e-25
PFDN2,10.728777,0.7807212,7.457637685014745e-27,9.239480403327197e-25
FAM107B,10.724298,0.9756865,7.82793831269346e-27,9.584159296494216e-25
TRIB2,10.685372,1.0182813,1.1917002424017406e-26,1.45052917224268e-24
CLDN3,10.637642,0.49370506,1.9910410215724e-26,2.4093911525004612e-24
PISD,10.629224,0.86858565,2.1791886526230088e-26,2.621828474895682e-24
FAM177A1,10.593619,0.98061925,3.190141886815422e-26,3.816069725987137e-24
HECTD1,10.568596,0.98265904,4.1668772906159704e-26,4.9201802897911546e-24
RAB5C,10.560409,0.54492646,4.546770402124894e-26,5.316656132012784e-24
CCDC47,10.49839,0.9270012,8.786537971762583e-26,1.0048516557377274e-23
APEX1,10.465567,0.8039515,1.2433064942499118e-25,1.414108271656703e-23
NDUFA4,10.450274,0.46054667,1.4610208808867503e-25,1.6527004681943923e-23
ADIPOR1,10.445254,0.61774975,1.5404228386163037e-25,1.7331005925924187e-23
MAPT,10.422316,1.387666,1.9611866813374168e-25,2.1946311605030642e-23
ACOX3,10.409186,1.3711256,2.2513796887011726e-25,2.5058939486965886e-23
ACADSB,10.387793,0.7358935,2.8179942550799215e-25,3.089538774637832e-23
TPRG1,10.376516,2.1490057,3.171364422793216e-25,3.455957020733927e-23
IRF2BP2,10.372037,0.5849101,3.3236310923594705e-25,3.603023831060938e-23
ESR1,10.338827,0.6029911,4.702595668993019e-25,5.0453518687845717e-23
RAB6A,10.30245,0.89352214,6.868930149909319e-25,7.331790366164746e-23
MBOAT2,10.28237,1.1827527,8.462142145868118e-25,8.98627686857648e-23
ARF1,10.271557,0.32522002,9.46647551559331e-25,1.0001787887388791e-22
GPX4,10.230237,0.43253744,1.4516399376897603e-24,1.5183132494007374e-22
NECTIN4,10.2076845,1.2433258,1.8318373672430965e-24,1.9063931480898903e-22
GNL2,10.197335,1.1702378,2.0378668866599243e-24,2.1102567850218737e-22
AL121790.1,10.137325,2.5233235,3.772887451501384e-24,3.8875682878985047e-22
TIMM17A,10.11709,0.70095927,4.640056974643404e-24,4.757544131538316e-22
NEDD8,10.045572,0.5150922,9.60884428328585e-24,9.708664316131636e-22
BROX,10.008809,0.7973078,1.394206517202477e-23,1.3951449254352096e-21
GNAS,9.991431,0.36477697,1.6616430600300193e-23,1.6548056771035798e-21
MEF2D,9.971428,0.8802712,2.032842847748396e-23,2.0148376682397672e-21
MARCKSL1,9.933352,0.5396971,2.9806293848408123e-23,2.9263594347205974e-21
LTB4R,9.902459,1.1961343,4.061635862179575e-23,3.950415366140452e-21
CNNM4,9.900528,1.1976148,4.1408253916516286e-23,4.0087041721784655e-21
C1orf43,9.88207,0.50585425,4.979382579311641e-23,4.798188379897801e-21
TMEM183A,9.822445,0.78489506,9.013023270868704e-23,8.527139379993691e-21
FAM110A,9.801438,0.72858614,1.1099421708251004e-22,1.0453545856811601e-20
RPS12,9.78182,0.3500841,1.347641965155244e-22,1.257839455728307e-20
ACVR1B,9.765987,1.0178025,1.5756886436518045e-22,1.457617041287496e-20
RPL37A,9.76035,0.19343908,1.6657964601641964e-22,1.5341543151264417e-20
NDUFS2,9.731155,0.69298464,2.2205569316084933e-22,2.0360648446915938e-20
COA3,9.712852,0.5162932,2.6579553400243946e-22,2.4158376614527402e-20
MIDN,9.695087,0.9111538,3.163656905142253e-22,2.862971948853515e-20
CHST1,9.694624,1.1974127,3.178050724177325e-22,2.863547522641855e-20
CLK2,9.693852,0.80159855,3.2021845860936437e-22,2.8728564644376336e-20
COX17,9.686669,0.5329655,3.4354970798915995e-22,3.0689457605520923e-20
PTBP1,9.649288,0.6291271,4.949799504238353e-22,4.402783200052012e-20
WIPI1,9.646894,1.1076555,5.06670098795104e-22,4.487587845243104e-20
PAICS,9.625114,0.63492864,6.26371765795117e-22,5.52428048019473e-20
RBM47,9.623801,0.79113823,6.344219488493355e-22,5.571670229261632e-20
HNRNPC,9.619167,0.3840462,6.636612901624603e-22,5.803968946824138e-20
SLC25A16,9.615151,1.1740139,6.900780320269298e-22,6.009742325777622e-20
IFIT1,9.608741,0.7617927,7.344147352069097e-22,6.369211791081924e-20
DMAC1,9.5884285,0.72684586,8.94366976185523e-22,7.724213378558288e-20
SERP1,9.587424,0.5570742,9.031108643232864e-22,7.767499805795406e-20
CREB3L4,9.553365,0.4784648,1.255509419302703e-21,1.0709906989084614e-19
FAR2,9.5402355,1.1565968,1.4250888854148073e-21,1.2106857167764816e-19
IGSF3,9.530503,1.3281426,1.5652190969665508e-21,1.324328060335845e-19
CBX3,9.52556,0.534354,1.6415322600246348e-21,1.3832733789535526e-19
COASY,9.502854,0.6171311,2.042146982216712e-21,1.7070380436891023e-19
IFI6,9.490728,0.4786402,2.2942502653394736e-21,1.9101010009110322e-19
RBM24,9.464623,1.4726063,2.946197757679999e-21,2.4334190527123614e-19
TRAF5,9.459372,0.9421497,3.097984747915436e-21,2.548674092613118e-19
RPL35A,9.451571,0.2678567,3.337817791983257e-21,2.713802325091387e-19
COA6,9.436975,0.75821406,3.836992261952197e-21,3.095471199235389e-19
S100P,9.415272,0.40546933,4.718603304418081e-21,3.7920080763767546e-19
IARS2,9.39998,0.6352703,5.4573681279997365e-21,4.368833085237943e-19
SMYD2,9.398435,0.9371531,5.538070101765367e-21,4.416451766212428e-19
SPTSSA,9.397353,0.77985126,5.595262650732532e-21,4.445030412684996e-19
EPB41L5,9.381753,0.968523,6.4885143203425866e-21,5.115603676651916e-19
ST6GAL1,9.373875,1.0045657,6.991757637976274e-21,5.491563904786346e-19
B4GALT3,9.355648,0.8241969,8.308907850497991e-21,6.477213782781467e-19
INTS3,9.3361845,0.648992,9.98678745207581e-21,7.756156493563654e-19
RPS15,9.3256035,0.32105905,1.1035330852730746e-20,8.538638526718875e-19
SLC38A1,9.320275,0.6324949,1.1603931805174156e-20,8.945342096033145e-19
FDPS,9.31734,0.56599253,1.1929346813475661e-20,9.162266589508576e-19
NDRG2,9.315795,0.84601444,1.2104225859874867e-20,9.262402832626305e-19
SULT2B1,9.307995,1.0823885,1.302684208785373e-20,9.931893451157052e-19
ESRP2,9.305214,0.7614873,1.337223147054201e-20,1.0158015541162824e-18
VCP,9.301275,0.547272,1.3877084874184998e-20,1.050318707531951e-18
MIA3,9.296873,0.8377183,1.4463658863150366e-20,1.0907485347014917e-18
F11R,9.265053,0.8026971,1.9498031472870053e-20,1.4598274355263212e-18
KRTCAP2,9.261887,0.52462983,2.008515854139163e-20,1.498396021077152e-18
ADSS,9.217787,0.99283445,3.0329676032700094e-20,2.238588216115673e-18
COPA,9.211685,0.6316888,3.210452707088609e-20,2.3612142277506117e-18
IFITM3,9.175231,0.4018185,4.5060798800426625e-20,3.3024488247608444e-18
BCAS2,9.172064,1.0331411,4.6404619704745503e-20,3.3890026474897294e-18
EIF4A2,9.166427,0.4886969,4.889604522317974e-20,3.558469528934487e-18
GALNT2,9.157699,0.9123936,5.301570534699269e-20,3.831489205181618e-18
DCAF8,9.1520605,0.74969953,5.585760072971757e-20,4.022906925911216e-18
RPS6,9.121013,0.29557893,7.442529596831157e-20,5.286990137489546e-18
CD55,9.111436,0.5993877,8.129852706071568e-20,5.7556038851759735e-18
AL445524.1,9.107574,1.1760458,8.424422252018185e-20,5.943929652661237e-18
HDGF,9.097611,0.49590576,9.234019207470512e-20,6.449559590076887e-18
PCBP2,9.088498,0.2973265,1.0041670744773734e-19,6.990211868953863e-18
GAMT,9.078303,0.6853177,1.102806628852121e-19,7.651272390976015e-18
EEF1D,9.073978,0.47924227,1.1474922166138448e-19,7.934851493887231e-18
COCH,9.067877,1.9450288,1.2135884908502961e-19,8.364116175019226e-18
LONP2,9.052353,0.6805484,1.3992044402335435e-19,9.611564758752797e-18
HSPD1,9.046097,0.48412967,1.4817001388843108e-19,1.0111510390405917e-17
CHMP5,8.991339,0.61263454,2.442375581285071e-19,1.6612942924466492e-17
LRIG1,8.982533,0.72151935,2.6460137648909747e-19,1.788121120209115e-17
RPS27A,8.972957,0.28268832,2.8865880607826777e-19,1.9435563270511744e-17
PRCC,8.972648,0.7913876,2.8946980944838286e-19,1.9435563270511744e-17
PARD6B,8.971799,0.5340691,2.917116949157717e-19,1.9501523182811532e-17
BSG,8.971567,0.47210395,2.9232608979711724e-19,1.9501523182811532e-17
SORD,8.970872,0.802616,2.941769558155516e-19,1.956229763049486e-17
RNF103,8.9606,1.0298408,3.229173834684424e-19,2.133715053813384e-17
RHPN2,8.955039,0.8994303,3.3961590088867503e-19,2.2369510636382538e-17
PSMB5,8.940288,0.60791993,3.881597476526903e-19,2.5486299645561815e-17
MGST1,8.938897,0.8884027,3.9307350198732766e-19,2.572777317724603e-17
PLEKHD1,8.935036,1.1356264,4.07047572031321e-19,2.6558897066645503e-17
RPL38,8.931714,0.21985444,4.194570070993708e-19,2.7151487968498703e-17
EIF3B,8.93156,0.52858055,4.200431981289796e-19,2.7151487968498703e-17
MRPL52,8.911093,0.5507275,5.053182563938935e-19,3.256252070768576e-17
TGIF1,8.897423,0.7391975,5.715836979300074e-19,3.6718960150355475e-17
ENAH,8.894488,0.6289927,5.868923364016622e-19,3.758639104573599e-17
SLC7A8,8.886996,0.8548875,6.278303780554032e-19,4.008485119277657e-17
RNF144B,8.881822,0.95975363,6.577415471375843e-19,4.1866154624225324e-17
SNRPG,8.867765,0.58299875,7.462839279925379e-19,4.7357175845233785e-17
COPS9,8.848766,0.43032196,8.849233086515497e-19,5.59841755205877e-17
MUM1,8.843283,0.9134411,9.29469188132579e-19,5.844704435586556e-17
CYCS,8.827682,0.63374424,1.0686806811227813e-18,6.699855330388424e-17
SIAH2,8.809686,0.8352728,1.254969564416374e-18,7.84412507920793e-17
MLPH,8.803661,0.4290212,1.3242309363583386e-18,8.252258296216305e-17
NOXA1,8.799568,0.82302463,1.3734335261478728e-18,8.53332698902741e-17
HEATR1,8.758789,1.1013823,1.9735873154123464e-18,1.2153327332246325e-16
GRHL1,8.748749,1.2806051,2.1573105383725236e-18,1.3245504880733248e-16
HSH2D,8.738786,0.72818464,2.3562907442474474e-18,1.4424657514931286e-16
BTF3,8.73477,0.35149497,2.4415303614039076e-18,1.4902643091572123e-16
SH3BP4,8.7163105,0.8230924,2.874132214270143e-18,1.749186780930373e-16
YPEL3,8.715616,0.5579682,2.8918227863033195e-18,1.754822142102545e-16
KDM5B,8.711522,0.7639044,2.9982025254484524e-18,1.8140868419966306e-16
RPS19,8.694377,0.21726458,3.487387942297162e-18,2.103956308144149e-16
CALM2,8.693836,0.35564563,3.504030827431426e-18,2.1078872150912627e-16
KIAA1324,8.679703,0.63440764,3.9680568733611975e-18,2.380148004672621e-16
OST4,8.677076,0.38577604,4.0607204112641725e-18,2.428730880461278e-16
LAD1,8.669894,0.8749435,4.325236407404836e-18,2.579526377757142e-16
ATP1A1,8.657614,0.6789401,4.817428893220757e-18,2.8648561423856236e-16
DUSP16,8.649582,0.9673565,5.168865329272952e-18,3.0650929619227126e-16
FTH1,8.637842,0.19007836,5.7284766388117334e-18,3.3872872943246424e-16
S100A11,8.599766,0.39454576,7.987878625870807e-18,4.709906677588526e-16
HSP90B1,8.58123,0.41783798,9.386395443106296e-18,5.518882337650125e-16
RAC1,8.579917,0.44653952,9.494156048947657e-18,5.566517295853423e-16
NPNT,8.576596,0.77092004,9.772207325600506e-18,5.713447283006992e-16
CERS4,8.558369,0.5114937,1.1447545470645498e-17,6.674207602969619e-16
TOB1,8.546321,0.41951692,1.2707469014392474e-17,7.38807989009958e-16
TFAP2C,8.536976,1.0173323,1.3778087642857202e-17,7.966031005511939e-16
TEAD2,8.500985,0.92731327,1.879891316198825e-17,1.0838797189851064e-15
KIAA1217,8.495424,0.8020506,1.9721179889198083e-17,1.133913365231406e-15
TOMM20,8.481367,0.44277173,2.225624783492634e-17,1.2726416000993318e-15
MRPL24,8.481367,0.471431,2.225624783492634e-17,1.2726416000993318e-15
TOX3,8.478201,1.2193903,2.2870279580774335e-17,1.3041698608061287e-15
GNPAT,8.469628,0.64064974,2.4617792280004292e-17,1.3961709223869464e-15
TMEM106B,8.398419,0.8672721,4.525300341591141e-17,2.5525637211349053e-15
SDHC,8.39085,0.5538997,4.8263931275924676e-17,2.7077236268924425e-15
SLC39A11,8.3825865,0.76178265,5.17772641555033e-17,2.889254627701463e-15
NFKBIA,8.367912,0.610248,5.864823908919991e-17,3.2465543840494864e-15
ZFX,8.349607,0.87660396,6.849014127497702e-17,3.771306350522147e-15
LRP10,8.346132,0.5922708,7.053492359578506e-17,3.873651450455595e-15
IER3,8.327133,0.58739454,8.282388448573316e-17,4.524662287889895e-15
AP1G2,8.324816,0.6815804,8.446003957808005e-17,4.6019666591051256e-15
BCAT2,8.309601,0.55904824,9.60245901904271e-17,5.218422507111095e-15
IRX3,8.284114,0.6693607,1.189917943750536e-16,6.416308829332553e-15
ASS1,8.268204,0.8883028,1.3599234170595984e-16,7.314068734542243e-15
CAPN2,8.265192,0.7997234,1.3947049427175017e-16,7.481801205598474e-15
TOX4,8.255769,0.8202778,1.5092703650474676e-16,8.075566421104882e-15
VPS16,8.252912,0.7855538,1.5458143967526787e-16,8.249892526669297e-15
RNASET2,8.242408,0.6821893,1.6877910098570627e-16,8.9616535916237e-15
LINC00665,8.227502,0.8792316,1.9115820479772353e-16,1.012408873959241e-14
SRP9,8.2217865,0.4211971,2.0049375074510809e-16,1.056475171647767e-14
PPP2R5A,8.213523,0.7673942,2.1479224467139513e-16,1.1261173250857477e-14
NDUFV2,8.213059,0.40921807,2.1562313772424586e-16,1.1276331629629281e-14
NET1,8.212364,0.6280116,2.16875421664968e-16,1.1313396056477803e-14
ITPR1,8.1963,0.7910356,2.479000062645915e-16,1.2899476825978018e-14
PLPPR3,8.167878,1.4178303,3.138616510754489e-16,1.6210214405668468e-14
COX19,8.161854,0.9572911,3.2992197571494793e-16,1.6997514857749818e-14
NUDT19,8.131269,0.76919556,4.248186536063701e-16,2.1832531990525893e-14
EAPP,8.130806,0.7231235,4.264459728649993e-16,2.186218344633521e-14
WEE1,8.116595,0.8545884,4.794457845106809e-16,2.4458785683346356e-14
GSTM3,8.115282,0.8773949,4.84658230989049e-16,2.4664245525198207e-14
EPCAM,8.105319,0.5607835,5.260736643442499e-16,2.6706578657710288e-14
TM7SF2,8.094506,0.91409945,5.749711129625758e-16,2.91178801586449e-14
SHROOM3,8.091031,0.97833925,5.916193427093061e-16,2.988826456104732e-14
PDZK1IP1,8.088018,1.0451769,6.064313917554501e-16,3.056238011621777e-14
MTA3,8.0843115,0.7166328,6.251639883718209e-16,3.135461025053273e-14
PDIA4,8.07319,0.65258473,6.848500335798473e-16,3.426554951666092e-14
ARL8A,8.071181,0.6469146,6.962097688523081e-16,3.4750384002138946e-14
TRPM4,8.067629,0.7890859,7.16764330985535e-16,3.5690748289791684e-14
POLR2B,8.066161,0.5977145,7.254277048138401e-16,3.603592421955911e-14
FKBP5,8.058438,0.8125312,7.727531745862482e-16,3.8204476427169044e-14
SCUBE2,8.05782,0.79563355,7.766680277459768e-16,3.8307033956172416e-14
BNIPL,8.046081,1.003984,8.548744405373231e-16,4.2064672825871966e-14
KRT18,8.021289,0.25098783,1.0464112057049233e-15,5.1247065495393586e-14
GTF2H5,8.012176,0.74674964,1.1269681611302028e-15,5.50627119853616e-14
SOX4,8.00229,0.59210074,1.2212661143570363e-15,5.953028783191417e-14
THBS3,7.998737,0.7214121,1.2570188614891602e-15,6.112988453980229e-14
MISP,7.979815,0.73867637,1.465529491351931e-15,7.093844379767231e-14
BCL2,7.9784245,0.6072874,1.4821271288169978e-15,7.157539224871692e-14
EIF3H,7.974177,0.4701346,1.533997777499879e-15,7.390886514093167e-14
SGK3,7.9702377,1.0468699,1.583691588781239e-15,7.612692085194621e-14
COBL,7.9260607,1.4913876,2.262073706685533e-15,1.0705319916927513e-13
ACSF2,7.925829,0.738316,2.2662959751317324e-15,1.0705319916927513e-13
CCT6A,7.9256744,0.5616456,2.269115131534832e-15,1.0705319916927513e-13
ETV3,7.9254427,0.9737005,2.2733503426933605e-15,1.0705319916927513e-13
TXNL4A,7.914398,0.48334372,2.4845170054013517e-15,1.1647012826672012e-13
TC2N,7.913549,0.5733925,2.501538352304282e-15,1.1700453767384568e-13
PEBP1,7.8875985,0.44790372,3.0805729358690484e-15,1.4376467508335958e-13
PSCA,7.883891,1.5563477,3.1734066896756715e-15,1.477657423689249e-13
RHOT1,7.880956,0.7646774,3.2488488010073246e-15,1.509409351432287e-13
TP53BP2,7.8668227,0.9758211,3.637617928506409e-15,1.6825195458651645e-13
HMGB3,7.8660502,0.62152576,3.660134123866804e-15,1.6891803027530747e-13
VDR,7.8641195,0.95396656,3.717026692795097e-15,1.7116414509698486e-13
NDUFB3,7.8468194,0.6271615,4.267216460420965e-15,1.9606587948609706e-13
NDRG1,7.820946,0.6569719,5.2427793146353345e-15,2.3983122781279087e-13
C18orf21,7.82056,0.8540171,5.2588888128509496e-15,2.4004059594447295e-13
RYR1,7.783488,0.89230794,7.0551860015712114e-15,3.1923182921022435e-13
FH,7.7820206,0.66653943,7.137527233499996e-15,3.222570321867005e-13
TBC1D1,7.7667284,0.8697519,8.053930621899981e-15,3.620615809162553e-13
DAP3,7.7529035,0.4475753,8.981478862067348e-15,4.028890108514435e-13
LAPTM4A,7.7234006,0.5021491,1.1326655267945445e-14,5.059077312167736e-13
LRRC26,7.7098846,0.59369713,1.2593145230894917e-14,5.612713593915349e-13
ZNF692,7.703629,0.7950984,1.3225565460906378e-14,5.881985459472337e-13
KLHDC9,7.696832,1.1737745,1.3948076957527057e-14,6.190091125670963e-13
