names,scores,logfoldchanges,pvals,pvals_adj
TBL1XR1,10.240429,0.72432345,1.306554812757646e-24,1.1054728403551888e-22
FKBP10,10.210592,1.0481169,1.777759635509273e-24,1.498068382732389e-22
RPL26,10.092457,0.40691063,5.9657102537491554e-24,4.947023634324101e-22
HLA-B,10.052927,0.4233553,8.917814193617206e-24,7.336576467428795e-22
WDR1,9.971217,0.5867919,2.037166766131346e-23,1.662807414519915e-21
XBP1,9.875422,0.2583863,5.320868579120406e-23,4.210971810106925e-21
ALCAM,9.857928,0.8379614,6.33426342123481e-23,4.993990865514445e-21
SDHC,9.829909,0.62508404,8.369408099413814e-23,6.573617365328269e-21
PPT1,9.779853,0.6232407,1.3740951397538983e-22,1.0671797104043895e-20
TSTD1,9.753425,0.49529493,1.783485638051524e-22,1.364759929058986e-20
PCED1B,9.574707,1.0809394,1.0214651510217687e-21,7.539282146584075e-20
KIAA0100,9.551989,0.713975,1.2723013581723106e-21,9.357484264663771e-20
RBBP7,9.50428,0.6136521,2.0143615774429914e-21,1.4358534887978911e-19
TRAPPC1,9.403411,0.6864337,5.282230012101349e-21,3.689407230599915e-19
TXNDC17,9.375392,0.5784162,6.891937902825938e-21,4.797618578910337e-19
FBP1,9.286639,0.51202327,1.592374448797481e-20,1.065713240426713e-18
DCTN1,9.250365,0.7151334,2.2372676258226848e-20,1.4925156526882488e-18
TMEM256,9.160628,0.5764859,5.159618512987338e-20,3.3665297720789482e-18
TOR1AIP2,9.156236,0.73959774,5.3739174060585895e-20,3.495397402803234e-18
C4orf48,9.149193,0.38820878,5.736038658399684e-20,3.71931179551187e-18
TUBB,9.092776,0.3249373,9.654205327545438e-20,6.107678713906709e-18
NUPR2,9.060365,1.1906481,1.3001535780862702e-19,8.175648511869374e-18
ALDOC,9.02038,1.9864475,1.874375193513439e-19,1.1680612358619376e-17
AP2B1,8.969643,0.58685195,2.9747779688242353e-19,1.8210890777384598e-17
CALM1,8.957451,0.49176982,3.3227164588039454e-19,2.02219357817384e-17
EIF4A1,8.922161,0.5359734,4.572749778265338e-19,2.7428591897641134e-17
ATP2A3,8.881344,0.60212725,6.605719568954955e-19,3.894941844425735e-17
HIST1H4H,8.811599,0.57232374,1.2337324475022845e-18,7.17287909561803e-17
STS,8.761467,1.5562361,1.9272511570121422e-18,1.0990083721109788e-16
ACADSB,8.75238,0.6365514,2.0889968879717876e-18,1.1847515320502665e-16
AARS,8.748897,0.58040327,2.1544919014464177e-18,1.2185759357800472e-16
SGCG,8.741021,1.8515221,2.3101347808722157e-18,1.2995444683533594e-16
CHCHD10,8.687027,0.5360868,3.720478831511359e-18,2.0595225106137615e-16
ERGIC1,8.686573,0.4739339,3.73538304565377e-18,2.0622881356031188e-16
PRPF8,8.632049,0.57404673,6.026274365769205e-18,3.318277107119583e-16
UQCC2,8.57548,0.5900563,9.867435180655767e-18,5.362422868150629e-16
SUMF1,8.565409,0.7827078,1.07693569326061e-17,5.777149360702664e-16
SNAP25,8.555185,2.9265084,1.1767981731291074e-17,6.296626523267157e-16
BRK1,8.53754,0.45401117,1.3710894595670493e-17,7.243110662799129e-16
TSKU,8.480366,0.9046167,2.2448651007897016e-17,1.168115555195921e-15
PRDX3,8.475822,0.57050055,2.3342461326794153e-17,1.2115959851767918e-15
ACSL3,8.435989,0.7921241,3.2841188738083396e-17,1.6672109814499216e-15
ILF2,8.28567,0.43788487,1.1744585853015647e-16,5.792696918120087e-15
COLEC12,8.260225,1.0442283,1.4539733203954763e-16,7.120706044873281e-15
PEBP1,8.251517,0.45448756,1.56396421586851e-16,7.641396992743466e-15
MT-ATP8,8.245307,1.1693732,1.6473630552333394e-16,8.004361297680794e-15
TMEM59,8.244928,0.5028172,1.652587830972395e-16,8.004361297680794e-15
G6PC3,8.244853,0.54138494,1.6536347448845686e-16,8.004361297680794e-15
CACNA1H,8.239779,1.44664,1.7252878330253333e-16,8.331819247468512e-15
STMND1,8.216001,1.4634463,2.1040226487242762e-16,1.0113886238001637e-14
RBM20,8.214259,1.8174137,2.1347847212491518e-16,1.023811271614743e-14
ST13,8.168595,0.53737086,3.1200128543356274e-16,1.4759078988668578e-14
SNU13,8.151784,0.5455643,3.5859557966785673e-16,1.688644433304699e-14
FAM208B,8.139818,1.036782,3.9587050023074395e-16,1.855776709865474e-14
TSPAN5,8.00828,1.8011566,1.1632419223021925e-15,5.3565746395570434e-14
PDIA3,7.998208,0.40578824,1.262431637524722e-15,5.800497153077167e-14
HERPUD1,7.9588294,0.5892074,1.736744675424879e-15,7.89270822582826e-14
TSPYL5,7.94588,0.9043452,1.9281703137977455e-15,8.743559239953436e-14
ANXA6,7.9389887,0.47032768,2.0383622968052524e-15,9.223146270805332e-14
TOB1,7.893098,0.38823953,2.9477646861499576e-15,1.3166260553117e-13
VAMP2,7.8834805,1.0393593,3.1838620997280142e-15,1.412983064898484e-13
HSPA9,7.854401,0.3761185,4.016874271599312e-15,1.7751002354366897e-13
SFXN1,7.7916985,0.9415281,6.611439726283081e-15,2.8373300301619804e-13
FLNB,7.7775373,0.44888654,7.394995842119848e-15,3.1540869561041494e-13
SDF2,7.763528,0.73831576,8.259907511372473e-15,3.4943437996281837e-13
ARHGAP32,7.7551217,1.2258091,8.825864161514821e-15,3.7036600132614817e-13
TSPAN1,7.727936,0.6203508,1.0930454523524354e-14,4.559248105263244e-13
SPCS1,7.693707,0.39101094,1.4293243238320018e-14,5.879438038782467e-13
TMEM14C,7.689163,0.50299394,1.4810057052354806e-14,6.080010404096901e-13
DRAIC,7.683862,1.1660907,1.5436275191824514e-14,6.324618737059753e-13
ALB,7.6711397,1.2561543,1.7047447590048456e-14,6.957364198809187e-13
ARF3,7.6176004,0.41934994,2.5843483229060157e-14,1.046510233326183e-12
PCCB,7.6069984,0.93902117,2.8053446333653307e-14,1.1315977364121317e-12
MT-CYB,7.6014705,0.3094175,2.927846879455022e-14,1.1787273684521631e-12
GPRIN3,7.6004105,1.4842433,2.951934587164402e-14,1.186130627359843e-12
LETM1,7.591096,0.7294987,3.17211477148303e-14,1.2672628954634893e-12
DNAJA4,7.5317254,0.73947835,5.0074249866094547e-14,1.9776953258309143e-12
ATP6V1C1,7.5065837,0.527039,6.069037484400472e-14,2.3879195879075884e-12
ALDH9A1,7.50204,0.5655891,6.283220967400226e-14,2.46288062552671e-12
BEX4,7.49371,0.8576869,6.695361485403013e-14,2.6145826258382424e-12
TMEM9,7.430326,0.36615866,1.0833049147953289e-13,4.137230916798161e-12
SLC7A8,7.424116,0.8914604,1.1353548703966236e-13,4.320160196057646e-12
GP2,7.4095764,1.2401998,1.2670342556485575e-13,4.786216151918163e-12
ACTN4,7.406396,0.4814743,1.2977804547843944e-13,4.893000491355827e-12
EMC6,7.4061685,0.7316436,1.3000044545593216e-13,4.893000491355827e-12
LRPPRC,7.400035,0.58751184,1.3614886076074361e-13,5.115166765115736e-12
MT-ND4L,7.3255944,0.64009243,2.3784208324435014e-13,8.730943775393129e-12
BASP1,7.3155227,1.1860191,2.5638153903292915e-13,9.329240128376551e-12
GLO1,7.310979,0.43184388,2.6520301697533014e-13,9.633395454318537e-12
IVD,7.30742,0.71665007,2.7232079724559484e-13,9.857071017418903e-12
ACADVL,7.281142,0.40988028,3.3100537274589156e-13,1.1899042881404123e-11
WASHC5,7.2788706,0.5091074,3.366267727625776e-13,1.2059465831807726e-11
BCAM,7.216698,0.81724423,5.32650867245225e-13,1.869577597106596e-11
GATA3,7.18724,0.22730023,6.611417336512825e-13,2.301171244852474e-11
QPRT,7.1673236,0.733744,7.647814517644723e-13,2.644212813459423e-11
TBL1X,7.161568,1.0716735,7.975929427510978e-13,2.7530844959239387e-11
TMEM150C,7.142106,0.32774055,9.191152650284065e-13,3.1568424300827154e-11
VIRMA,7.11333,0.56822926,1.1327624163402368e-12,3.839953897997669e-11
HACD3,7.094019,0.39175183,1.3027210850303468e-12,4.401759198672344e-11
AHCY,7.089248,0.477933,1.3484241598006552e-12,4.548800723191384e-11
NDP,7.052672,1.6084626,1.755144876926166e-12,5.87324525214489e-11
CUTA,7.047068,0.34941936,1.827270874606618e-12,6.095002561548421e-11
SYNPO2,7.0366178,1.4450295,1.969625108769639e-12,6.538401437628592e-11
COPS9,7.023138,0.3138956,2.169397320454026e-12,7.155916929941378e-11
ASH2L,7.0174584,1.0850872,2.2594034616959488e-12,7.44101640059169e-11
MAT2A,7.0010257,0.4019691,2.5409564672097553e-12,8.289571772492766e-11
APLP1,6.966191,1.8371612,3.256374864811772e-12,1.050824595909957e-10
NCL,6.9506664,0.30569944,3.635641549895539e-12,1.1677815311655207e-10
FAM102B,6.9290085,1.0558705,4.2380039510158684e-12,1.3467147211670883e-10
POLR2K,6.915529,0.30747113,4.661208263492191e-12,1.4789388536025373e-10
LYPLA1,6.914923,0.52264106,4.68117135409116e-12,1.4830121851454094e-10
EIF4E,6.8975058,0.71037245,5.292349776258442e-12,1.666489685976448e-10
ATP5F1B,6.8809214,0.2802943,5.946665960669617e-12,1.8640648389364064e-10
CKB,6.8500247,1.0456693,7.383734413245747e-12,2.2869798821026334e-10
APP,6.8413916,0.50397307,7.842757353226059e-12,2.421945868695062e-10
LRP2,6.83238,1.7761686,8.351729555705243e-12,2.563907064490397e-10
PPP1R1B,6.821324,1.7332942,9.020542525569694e-12,2.7651483376613784e-10
EMC4,6.8127666,0.637477,9.573949219714317e-12,2.926170030236913e-10
SPATA20,6.780279,0.5649299,1.1994378607606722e-11,3.6339300777107177e-10
XRCC6,6.7743726,0.39580324,1.2494734368437673e-11,3.77453412401541e-10
VAMP8,6.7602115,0.33058873,1.3779049538843003e-11,4.1504650810633614e-10
METTL7A,6.7593026,1.4566894,1.3865742156660976e-11,4.168879841426782e-10
GLOD4,6.7563496,0.836816,1.4151198765087121e-11,4.238029512180192e-10
ZNF552,6.737796,0.5800582,1.6080706492173936e-11,4.795183738225047e-10
RP1,6.710004,1.4900094,1.9461909900185535e-11,5.76216490273772e-10
RNF167,6.6965246,0.5250417,2.134347456977169e-11,6.265769812344542e-10
MTCH1,6.6905417,0.30818078,2.223455812169246e-11,6.518170320350801e-10
TFAP2A,6.6878157,0.5068794,2.2652605162497798e-11,6.612781540704476e-10
UBE2G1,6.67055,0.8426728,2.5484678070540998e-11,7.387717122008919e-10
GLRX5,6.667748,0.5433229,2.5975841588945617e-11,7.50918287267103e-10
ACLY,6.6553288,0.401853,2.826678190307103e-11,8.126309371968515e-10
RNF5,6.649876,0.66125494,2.933396609165417e-11,8.421478210092274e-10
STC1,6.6439695,1.0876323,3.0534592371560314e-11,8.718065920736027e-10
GATA3-AS1,6.6420007,0.39701897,3.094538858892146e-11,8.811180822022043e-10
JUND,6.632156,0.35466364,3.3081886186768135e-11,9.38101333911978e-10
HOXC10,6.618449,1.7475487,3.629866011540727e-11,1.0265221625571834e-09
WARS,6.579222,0.5447716,4.729154212771036e-11,1.3106872940694584e-09
MRPS18B,6.5752845,0.49901918,4.8560255741568644e-11,1.340494911147228e-09
MLF2,6.558776,0.3235195,5.425130373865636e-11,1.4877294282165921e-09
STK39,6.557261,1.1021392,5.4804964093787706e-11,1.5009348982211808e-09
TPD52,6.5377994,0.33230188,6.24306632304081e-11,1.683201845178386e-09
RBX1,6.5190945,0.36249408,7.073310059782583e-11,1.902117255611301e-09
NEU1,6.5181856,1.0229899,7.116284566688505e-11,1.9112044770458654e-09
RAMP1,6.5151567,0.40155908,7.261385131197775e-11,1.9451540556081147e-09
JUP,6.5012984,0.3117692,7.962966985067763e-11,2.119452619273663e-09
PTP4A1,6.497815,0.5874588,8.149494142442252e-11,2.1663291325771775e-09
SMIM14,6.4796405,0.4961986,9.194151916893663e-11,2.428516218251583e-09
CCDC57,6.4776716,0.56951714,9.31489265063551e-11,2.4572899319433142e-09
WDR83OS,6.4462442,0.33313283,1.1465570642143035e-10,2.9867883272286e-09
MTHFD2,6.4348855,0.50818694,1.2356663405158247e-10,3.1909626813270937e-09
YWHAQ,6.432462,0.40263563,1.255534450124317e-10,3.2382520501719377e-09
NUCB2,6.415499,0.7064316,1.4036236005086666e-10,3.606792792714492e-09
ATP5MPL,6.4073963,0.23590511,1.4802588400299394e-10,3.789681118866318e-09
GLUD1,6.3866467,0.5195178,1.6956274250747505e-10,4.31452191020854e-09
ARL6IP1,6.364231,0.3753114,1.9627015388527244e-10,4.9517175551128005e-09
ALDH6A1,6.3599906,1.0063894,2.017661320395757e-10,5.07806562547972e-09
HLA-DRB1,6.334546,0.40368378,2.380410425875242e-10,5.947882665566301e-09
TM4SF1,6.323793,1.0006119,2.5522000903423186e-10,6.361855410824553e-09
EPHX1,6.315387,0.6730339,2.694863086088124e-10,6.701419387555343e-09
DSP,6.313418,0.343734,2.7293890498540727e-10,6.771096982558125e-09
PGAM1,6.310465,0.3671725,2.781989370893049e-10,6.860702223432217e-09
ABCD3,6.300393,0.7761348,2.968921430141008e-10,7.270015370229993e-09
CGA,6.2996354,0.54844135,2.983462027904502e-10,7.2884716723948715e-09
PPP2R1A,6.2719193,0.26286894,3.5662450576277914e-10,8.631142398774982e-09
SNRPD3,6.26942,0.3847375,3.623948463876897e-10,8.760611303964429e-09
MAL2,6.249958,0.33403862,4.105624707858455e-10,9.856340561633896e-09
MPDU1,6.2161837,0.6451742,5.09391727182765e-10,1.2075716867405548e-08
ASCL1,6.193617,1.6270444,5.87990704327482e-10,1.384438746591879e-08
YIPF3,6.1877856,0.3734071,6.101516187673711e-10,1.4301459226378448e-08
DUSP4,6.1834693,1.0859052,6.270792836105176e-10,1.4648740975386435e-08
ATP5ME,6.1465144,0.22665408,7.920423655007654e-10,1.8276684917442274e-08
LSM1,6.1154656,0.7912278,9.62753042538847e-10,2.2093430901216715e-08
IFT122,6.107817,0.38026696,1.010028477298922e-09,2.3051242024670794e-08
MOAP1,6.090854,0.7063962,1.1230970365425631e-09,2.54919757018505e-08
HLA-DRA,6.0824485,0.30557796,1.1836087245106278e-09,2.6748786093337904e-08
IFI6,6.059579,0.25201416,1.3647845362647858e-09,3.0643608778657225e-08
GGT1,6.0554137,0.64809674,1.4005717796812734e-09,3.137944135875783e-08
MRPS30,6.0482197,0.7585972,1.4645520090249558e-09,3.2602337450102066e-08
RAMMET,6.019216,0.8785703,1.7526393164992235e-09,3.8849238267960424e-08
SIX1,5.983851,0.6615056,2.1792254022816643e-09,4.774568160325322e-08
VAT1,5.9562106,0.45970443,2.5815378847741075e-09,5.579660387714254e-08
SMDT1,5.9458356,0.4814206,2.7504975754433945e-09,5.914138071826324e-08
UCK2,5.939626,0.5431366,2.856728141164769e-09,6.123577706509115e-08
MYH10,5.934552,1.0110658,2.9464826375331838e-09,6.299425136108043e-08
SRARP,5.9233446,0.33366507,3.154586828780524e-09,6.720529196953719e-08
NFATC4,5.9190283,0.38271424,3.2384944518972027e-09,6.892231443945642e-08
DUT,5.9117584,0.44203925,3.384748834942172e-09,7.174150942004721e-08
CNPY3,5.8485255,0.49289918,4.9594898810648165e-09,1.0281556014390746e-07
FUT8,5.8412557,1.0393398,5.180876428217754e-09,1.071916123031057e-07
SKP1,5.84065,0.16050653,5.199753340029347e-09,1.0747533864882902e-07
WNK4,5.838227,1.5511866,5.275932415331241e-09,1.0894172350466712e-07
HIST3H2A,5.813918,0.42959794,6.102726055393028e-09,1.2465371944744895e-07
GHITM,5.791654,0.36417094,6.9696522779941474e-09,1.4125252435654353e-07
ALDH5A1,5.7843843,0.9255147,7.2778369910249465e-09,1.470688341079546e-07
ARPP19,5.775827,0.39544383,7.657596695081876e-09,1.5414431103620324e-07
SEMA3B-AS1,5.768103,1.1861234,8.016885404872398e-09,1.6075477150001358e-07
COA3,5.76674,0.3048601,8.081968374585407e-09,1.619038399890478e-07
HIST1H1C,5.754926,0.24702044,8.667961277407699e-09,1.7231608980703327e-07
SERPINB6,5.753866,0.3302008,8.722525820128233e-09,1.7323535536273764e-07
PAFAH1B1,5.729936,0.5419558,1.0046845060747209e-08,1.9821330151127243e-07
MORF4L1,5.7153206,0.30698514,1.0949732518855338e-08,2.1521032355755905e-07
SYAP1,5.7042646,0.40601093,1.1684655077950565e-08,2.287906028151111e-07
ACTG1,5.684575,0.12741314,1.3113817229981603e-08,2.5461846252316897e-07
EIF4B,5.680865,0.25902504,1.3401554719152773e-08,2.597206330767652e-07
ITPK1,5.6770782,0.44777048,1.3701484013009566e-08,2.6479358240183947e-07
ITPR2,5.659509,1.4351225,1.5180635059918335e-08,2.9175414417095126e-07
ATXN10,5.6438336,0.46721354,1.663046709363395e-08,3.1756563494210736e-07
EXOC2,5.6395173,0.7075173,1.705275490143213e-08,3.250330041377366e-07
DCXR,5.637927,0.24203263,1.7210944645403653e-08,3.2744844775999233e-07
CERS6,5.6294456,0.5544003,1.807898990683513e-08,3.4208735992806035e-07
GDPD3,5.6283097,0.9948903,1.8198426293497352e-08,3.4387326734931375e-07
AC026355.1,5.6267195,1.2789966,1.836692524122195e-08,3.4659037350026625e-07
EMC10,5.625659,0.31176883,1.848009845380365e-08,3.4841011704480903e-07
ZBTB4,5.618541,0.73227817,1.925770364469691e-08,3.617597866974021e-07
RPL9,5.61324,0.15960418,1.98573155564487e-08,3.7200740432717406e-07
TMED2,5.5993056,0.28607354,2.1521179185633136e-08,4.003054723590421e-07
TRPS1,5.593399,0.20503674,2.226666455661567e-08,4.1380210364410584e-07
CYB5D2,5.5859776,0.8759126,2.323889376624894e-08,4.2956868103970285e-07
OCIAD1,5.5840845,0.390573,2.349343345943991e-08,4.338884862686622e-07
CSNK2B,5.5787077,0.32913345,2.42311703459528e-08,4.463252916643023e-07
CPNE3,5.5749974,0.29771852,2.475337431926158e-08,4.551384567854333e-07
SLC27A2,5.557656,1.5184604,2.7342215847472733e-08,4.992112988151732e-07
GNAS,5.5418286,0.19019347,2.9932932493102386e-08,5.431770330526879e-07
GABARAPL2,5.5101743,0.30539486,3.584784119886789e-08,6.448893402880175e-07
MIEN1,5.5097957,0.29382527,3.5925036118973405e-08,6.457199497239313e-07
CITED4,5.5028286,0.37308562,3.7374535801634704e-08,6.694609192557872e-07
PRKAR1A,5.4857144,0.2645997,4.1180194690540074e-08,7.319594981117857e-07
SPECC1L,5.463223,0.6223991,4.675661169229073e-08,8.254386053972343e-07
KLC1,5.4614058,0.6396003,4.72379071466019e-08,8.318187811754416e-07
RAP1GDS1,5.4598913,0.7044273,4.764265222764519e-08,8.382368245699128e-07
DNALI1,5.4542875,1.5511215,4.9169643175392106e-08,8.600142462626985e-07
TCEA1,5.453151,0.51345515,4.948489994383336e-08,8.648016015373195e-07
UQCR10,5.436567,0.19511534,5.4316906810881143e-08,9.444879685561238e-07
SNHG25,5.4321747,0.1749764,5.567133595726332e-08,9.648153094208816e-07
MRPL13,5.425208,0.30242923,5.7887126143686634e-08,9.990569183703928e-07
CLTC,5.4177866,0.22144252,6.034138396066936e-08,1.0354044235427634e-06
SLC19A2,5.4153633,0.72592044,6.116439038391033e-08,1.0486619616562682e-06
SEMA3B,5.3989305,1.1253365,6.703938116512632e-08,1.1372108227962016e-06
ABCG1,5.3821187,0.7075256,7.361414000498512e-08,1.2376451616023912e-06
IGHG2,5.3780293,0.9798658,7.530546509759489e-08,1.2650588785644391e-06
RAB7A,5.3615966,0.27219436,8.248957874983012e-08,1.3713563035934219e-06
